staff_id,occupation
133612,Director
133612,Storyboard Artist
106284,Director
106284,Storyboard Artist
151951,Composite Artist
208487,CG Artist
209963,Animator
127666,Voice Actor
127666,Vocalist
124703,Voice Actor
224444,Translator
218383,Translator
98069,Mangaka
113181,Mangaka
113181,Writer
218499,Translator
224443,Translator
144122,Designer
144122,Background Artist
219445,Art Designer
191000,Vocalist
191000,YouTuber
226112,Musician
133756,Animator
133151,Animator
148820,Director
148820,Storyboarder 
152046,Animator
112757,Animator
112757,Storyboard Artist
101010,Director
138428,Animator
155012,Animator
97762,Director
97762,Animator
145795,Animator
145795,Designer
153550,Animator
160972,Director
160972,Animator
110107,Director
110107,Storyboarder 
208891,Composer
208891,Arranger
136015,Animator
136015,Storyboarder 
103136,Scriptwriter
101273,Arranger
101273,Composer
100813,Mangaka
97467,Mangaka
97414,Mangaka
219478,Translator
225173,Translator
281706,Translator
260302,Touch-up Artist
260302,Letterer
96418,Voice Actor
100426,Musician
100426,Vocalist
100958,Arranger
100958,Composer
100958,Musician
101016,Sound Director
101547,Composer
105295,Animator
105295,Director
107164,Director
107164,Animator
107672,Animator
107672,Designer
110637,Writer
110637,Scriptwriter
111621,Director
111621,Storyboarder
104676,Animator
104676,Designer
107163,Director
107353,Animator
107353,Director
99009,Animator
115921,Director
115921,Animator
103964,Background Artist
152895,Musician
152895,Arranger
225851,Scriptwriter
119191,Scriptwriter
115540,Scriptwriter
146976,Scriptwriter
95145,Voice Actor
107430,Animator
107430,Designer
119339,Animator
120921,Director
120921,Storyboard Artist
122168,Director
122168,Animator
118969,Arranger
118969,Composer
112999,Animator
112999,Designer
103544,Band
111757,Musician
95195,Voice Actor
95080,Voice Actor
95435,Voice Actor
101076,Director
101076,Animator
102673,Animator
102673,Designer
144251,Dub Producer
103187,Director
103187,Storyboard Artist
103303,Animator
103303,Designer
152278,Translator
97010,Designer
97010,Animator
102141,Animator
102141,Designer
102427,Animator
102427,Designer
103057,Animator
103057,Designer
106775,Animator
106775,Designer
106775,Mangaka
107849,Producer
110235,Animator
110235,Director
110269,Director
96886,Mangaka
102703,Mangaka
152049,Animator
136740,Animator
277824,Mangaka
125735,Writer
118429,Audio Engineer
122172,Illustrator
118600,Animator
118600,Director
169451,Animator
169451,Designer
150928,Background Artist
120019,Arranger
120019,Composer
120019,Lyricist
162166,Composite Artist
101729,Voice Actor
114069,Voice Actor
146770,Audio Engineer
203933,Scriptwriter
195092,Voice Actor
195092,ADR Director
199071,Voice Actor
104091,Voice Actor
125734,Mangaka
214043,Touch-up Artist
214043,Letterer
214176,Translator
278721,Translator
228897,Translator
215679,Translator
228913,Translator
119544,Scriptwriter
95065,Voice Actor
159726,Lyricist
109441,Voice Actor
159728,Lyricist
109523,Arranger
109523,Composer
150807,Producer
133565,Animator
133565,Designer
145179,Composite Artist
219370,Producer
170204,Painter
97307,Director
97307,Animator
148566,Producer
101736,Scriptwriter
157733,Animator
157733,Designer
188099,Vocalist
188109,Animator
146325,Background Artist
128668,Audio Engineer
100524,Mangaka
100524,Illustrator
289194,Translator
120533,Mangaka
136866,Director
104501,Animator
143370,Painter
102520,Composer
137670,Musician
102573,Background Artist
102573,Designer
118466,Character Designer
175174,Voice Actor
123014,Mangaka
105294,Scriptwriter
151348,Vocalist
151349,Animator
151792,Vocalist
134734,Director
134734,Animator
134727,Director
134727,Photographer
133057,Sound Director
134738,Composite Artist
134738,CG Artist
152396,Background Artist
152395,Painter
142336,Producer
149705,Producer
188803,Mangaka
239349,Mangaka
97293,Mangaka
105801,Director
105801,Storyboarder 
106787,Voice Actor
109085,Composer
109579,Band
111397,Animator
121318,Animator
121318,Director
121318,Storyboard Artist
105579,Director
105579,Storyboarder 
169187,Mangaka
110655,Scriptwriter
122619,CG Artist
122999,Animator
248930,Musician
134282,Editor
142139,Painter
135989,Composite Artist
156551,CG Artist
248931,Musician
248934,Musician
248935,Musician
100088,Director
100088,Storyboard Artist
103509,Composer
103509,Musician
106705,Mangaka
113019,Vocalist
113599,Animator
113599,Designer
117045,Director
117339,Vocalist
99012,Scriptwriter
122454,Animator
122947,Animator
119436,Animator
119436,Director
119436,Storyboarder 
114960,Group
118404,Scriptwriter
119574,Director
119574,Storyboarder
123139,Animator
123139,Designer
111925,Mangaka
118764,Mangaka
225420,Translator
119679,Mangaka
140211,Mangaka
221189,Translator
98543,Mangaka
123352,Mangaka
118905,Director
118905,Animator
190265,Voice Actor
128973,Scriptwriter
105927,Director
105927,Storyboard Artist
115024,Director
115024,Storyboard Artist
115024,Animator
107646,Director
107646,Storyboarder
104513,Director
104513,Storyboarder 
100812,Director
100812,Storyboarder 
101498,Director
101498,Animator
129073,Director
147856,Animator
138756,Animator
138756,Designer
119567,Audio Engineer
103083,Animator
126915,Animator
144626,Editor
131507,Animator
147840,CG Artist
120824,Director
120824,CG Artist
118964,Background Artist
135988,Painter
120116,Designer
140950,Composite Artist
135513,Animator
131330,Animator
118445,Background Artist
115016,Director
115016,Animator
158729,Painter
147514,Animator
107494,Director
107494,Storyboarder 
157573,Composite Artist
137133,Editor
156741,CG Artist
156741,Producer
147831,Audio Engineer
121746,Composer
121746,Arranger
144214,Producer
172647,CG Artist
172647,Producer
172647,Editor
156339,Band
156334,Vocalist
156334,Musician
223538,Painter
223832,CG Artist
163247,Background Artist
126605,Band
260988,Vocalist
260988,Lyricist
144217,Producer
266709,Producer
132652,Animator
102247,Director
102247,Storyboard Artist
101889,Animator
101889,Storyboarder 
189567,Lyricist
189567,Vocalist
219035,Vocalist
162286,Voice Actor
122366,Director
123116,Character Designer
123116,Animator
97609,Mangaka
115781,Animator
115781,Designer
113003,Director
113003,Animator
97229,Scriptwriter
97229,Writer
120120,Animator
166868,Animator
197523,Producer
101888,Animator
133708,Animator
153599,Producer
138272,Character Designer
138272,Animation Director
155881,Animator
100423,Scriptwriter
103725,Animator
103725,Designer
142736,Animator
119713,Mechanical Designer
142484,Composite Artist
102608,Director
102608,Storyboard Artist
134517,CG Artist
158618,Voice Actor
149505,Producer
148675,Director
148675,Animator
104856,Director
104856,Storyboard Artist
143337,Animator
142486,Designer
169589,Musician
115627,Animator
115627,Designer
100805,Director
100805,Storyboard Artist
153270,Background Artist
103298,Background Artist
97501,Director
97501,Scriptwriter
97501,Mechanical Designer
97941,Scriptwriter
100151,Director
100151,Animator
100151,Composite Artist
101518,Director
101518,Animator
101518,Storyboard Artist
101637,Producer
103502,Animator
103502,Director
103724,Animator
104346,Director
104346,Animator
105312,Background Artist
105924,Director
105924,Animator
106021,Animator
118586,Audio Engineer
102460,Director
102460,Storyboarder 
101407,Translator
256601,Translator
98640,Artist
98640,Writer
106962,Mangaka
106068,Mangaka
97492,Mangaka
95508,Composer
95508,Musician
100245,Scriptwriter
100325,Animator
100325,Designer
100348,Director
100348,Storyboarder 
100816,Musician
101326,Vocalist
101404,Animator
101404,Designer
103266,Animator
103266,Character Designer
104464,Director
104464,Animator
110645,Animator
110645,Designer
113869,Voice Actor
104303,Designer
104303,Animator
101185,Animator
101185,Designer
110911,Director
110911,Storyboarder 
112299,Scriptwriter
101474,Director
101474,Animator
101474,Designer
142879,Animator
104650,Animator
104650,Designer
105322,Animator
105322,Designer
102454,Designer
102454,Director
133092,Illustrator
133092,Animator
133092,Designer
158731,Musician
158731,Composer
158733,Lyricist
158733,Voice Actor
129398,Band
95269,Voice Actor
119996,Scriptwriter
108369,Scriptwriter
108369,Writer
147655,Musician
128970,Editor
130213,Musician
189702,Audio Engineer
247516,Director
189703,Scriptwriter
243087,CG Artist
155201,Producer
100478,Scriptwriter
100478,Producer
95352,Voice Actor
101489,Animator
101638,Producer
102268,Director
102268,Animator
102468,Painter
103893,Animator
103894,Animator
104578,Producer
104578,International Manager
105136,Animator
105136,Designer
98571,Mangaka
98571,Artist
110939,Scriptwriter
119576,Background Artist
119416,Voice Actor
277430,Director
277430,Artist
277430,Animator
98445,Illustrator
98445,Character Designer
225687,Translator
120203,Mangaka
196383,Musician
123001,Director
123001,Scriptwriter
128110,Scriptwriter
128111,Animator
103921,Voice Actor
106297,Voice Actor
152701,Composer
152701,Arranger
106622,Voice Actor
118581,Voice Actor
157165,Lyricist
157165,Composer
157165,Arranger
132742,Animator
146522,Composer
157168,Composer
157169,Composer
129858,Animator
165203,Animator
165203,Illustrator
136435,Painter
119830,Editor
114327,Audio Engineer
147529,Animator
157668,Animator
234487,Composite Artist
123659,Director
123659,Animator
123659,Artist
198876,Mangaka
230880,Translator
268928,Translator
275258,Translator
275257,Translator
280682,Translator
230883,Translator
313444,Translator
119342,Director
119342,Storyboarder 
142860,Animator
256871,Director
256871,Storyboarder 
217262,Director
217262,Production Manager
152257,Storyboard Artist
158384,Director
133610,Director
133610,Storyboarder 
149824,Animator
152670,CG Director
156160,Animator
184342,Production Assistant
143639,Director
143639,Storyboarder 
131185,Animator
131185,Designer
132642,Band
146092,Background Artist
129149,Editor
175637,Painter
156540,Producer
174478,Producer
180274,Producer
149202,Producer
174358,Mangaka
227630,Letterer
227630,Editor
295312,Translator
306474,Translator
122225,Mangaka
120141,Mangaka
120218,Mangaka
104655,Mangaka
125453,Mangaka
118788,Mangaka
102551,Artist
102551,Writer
119353,Mangaka
122416,Mangaka
167867,Mangaka
119741,Mangaka
165274,Animator
165274,Artist
165274,Writer
122326,Mangaka
122326,Illustrator
137899,Animator
120016,Arranger
120016,Composer
137901,CG Artist
137901,Composite Artist
149706,Magazine Editor
199489,Producer
149704,Producer
153279,Producer
140612,Director
140612,Storyboard Artist
109383,Composer
109383,Arranger
309567,Producer
309568,Producer
309569,Animator
309578,Audio Engineer
309572,Animator
309570,Animator
309579,Animator
309571,Editor
309576,Animator
111441,Mangaka
257757,Producer
267654,Musician
251587,Producer
234403,Producer
146548,Animator
131317,Animator
144389,Editor
146425,Editor
170264,Painter
211212,Audio Engineer
119893,Sound Director
109519,Voice Actor
109519,Vocalist
116515,Voice Actor
116515,Vocalist
118472,Voice Actor
119812,Voice Actor
119812,Vocalist
142430,Animator
309495,Translator
219160,Mangaka
219567,Mangaka
233868,Letterer
225675,Translator
101189,Director
101189,Storyboarder
101189,Animator
276977,Scriptwriter
137946,Director
137946,Storyboard Artist
105678,Animator
105678,Character Designer
135201,Scriptwriter
138384,Composite Artist
132974,Editor
138758,Animator
119975,Composer
137127,Painter
119198,Background Artist
107859,Vocalist
107859,Lyricist
119955,Animator
171890,Animator
145301,Background Artist
263766,Mangaka
225337,Translator
277601,Translator
225310,Letterer
218944,Translator
225304,Letterer
225341,Translator
225407,Translator
221087,Translator
100604,Mangaka
97918,Mangaka
99906,Mangaka
225536,Mangaka
107205,Writer
107423,Mangaka
116165,Mangaka
239105,Translator
95089,Voice Actor
95089,Vocalist
95714,Voice Actor
95714,Vocalist
100082,Director
101164,Director
101232,Director
101232,Animator
101519,Producer
118585,Animator
101686,Voice Actor
101686,Vocalist
115795,Voice Actor
129891,Director
129891,Storyboarder
220670,Translator
145823,Vocalist
145823,Musician
135604,Animator
135604,Mangaka
100738,Composer
100738,Musician
107521,Designer
107521,Writer
172088,Animator
95036,Voice Actor
182235,Voice Actor
152776,Animator
152776,Director
197684,Animator
197684,Illustrator
143160,Mangaka
221523,Artist
132182,Writer
221518,Writer
224108,Mangaka
157922,Mangaka
221519,Artist
110205,Vocaloid
146183,Composer
146183,Arranger
146183,Audio Engineer
114840,Director
119570,Art Director
119570,Background Artist
119787,Composite Artist
119790,Animator
112213,Voice Actor
109409,Voice Actor
109409,Vocalist
95024,Voice Actor
95024,Vocalist
112211,Voice Actor
112207,Voice Actor
112207,Vocalist
112207,Model
106361,Voice Actor
106359,Voice Actor
96592,Voice Actor
96592,Vocalist
112209,Voice Actor
112209,Vocalist
116505,Arranger
116505,Composer
100938,Voice Actor
106789,Voice Actor
115586,Voice Actor
104990,Director
104990,Storyboard Artist
129191,Animator
129191,Designer
129302,Voice Actor
120245,Voice Actor
257176,Voice Actor
120733,Voice Actor
270072,Editor
283392,Designer
157388,Animator
148944,Animator
134342,Animator
153950,Animator
151834,Animator
148419,Animator
144749,Animator
131200,Animator
149585,Animator
162217,Animator
133971,Animator
132384,Animator
132699,Animator
132389,Animator
156985,Animator
133845,Animator
138485,Mangaka
185973,Producer
150216,Producer
142616,Producer
128829,Producer
101014,Background Artist
187976,Painter
185984,CG Artist
149008,Composite Artist
162907,Composer
137936,Animator
121384,Director
121384,Storyboard Artist
121385,Animator
121385,Designer
188795,Arranger
188795,Composer
120642,Background Artist
148625,Background Artist
168267,Editor
166901,Director
166901,Storyboarder 
120172,Voice Actor
140524,Musician
140524,Producer
185860,Lyricist
131310,Animator
121712,Voice Actor
126863,Voice Actor
126863,Vocalist
126863,Musician
119722,Voice Actor
120102,Voice Actor
120102,Vocalist
124923,Voice Actor
131481,Voice Actor
132804,Voice Actor
130953,Animator
116017,Animator
276637,Producer
276640,Producer
276634,Producer
276643,Animator
276639,Production Manager
276641,Producer
276647,Animator
276648,Animator
276649,Animator
276645,Musician
276646,Animator
276657,Animator
276655,Animator
276644,Band
276652,Animator
132805,Arranger
132805,Composer
146272,Background Artist
186027,CG Artist
230619,Illustrator
230619,Background Artist
163179,Arranger
163179,Composer
109791,Composer
110945,Character Designer
110945,Animator
142914,Composite Artist
187447,Arranger
187447,Composer
116051,Mangaka
98842,Mangaka
98842,Illustrator
119721,Mangaka
106265,Mangaka
145746,Mangaka
111859,Mangaka
136276,Mangaka
168952,Mangaka
107278,Mangaka
130002,Mangaka
129479,Mangaka
228608,Illustrator
228610,Mangaka
143211,Mangaka
143211,Illustrator
188689,Arranger
188689,Composer
107666,Voice Actor
124688,Voice Actor
161934,Animator
188692,Animator
188700,Production Manager
188699,Production Manager
162537,Director
