media_id,status,amount
87466,PAUSED,332
166840,CURRENT,0
166840,PLANNING,3
166840,COMPLETED,4
166840,DROPPED,0
166840,PAUSED,0
110547,CURRENT,2291
110547,PLANNING,10899
110547,COMPLETED,15656
110547,DROPPED,2603
110547,PAUSED,1271
119960,CURRENT,60
119960,PLANNING,828
119960,COMPLETED,473
119960,DROPPED,33
119960,PAUSED,34
101348,CURRENT,27819
101348,PLANNING,83581
101348,COMPLETED,201164
101348,DROPPED,5022
101348,PAUSED,9794
30642,CURRENT,44822
30642,PLANNING,35719
30642,COMPLETED,3864
30642,DROPPED,1396
30642,PAUSED,8051
136430,CURRENT,28353
136430,PLANNING,43861
136430,COMPLETED,57631
136430,DROPPED,1193
136430,PAUSED,2873
165056,CURRENT,170
165056,PLANNING,1079
165056,COMPLETED,3458
165056,DROPPED,19
165056,PAUSED,15
161923,CURRENT,234
161923,PLANNING,2073
161923,COMPLETED,5310
161923,DROPPED,30
161923,PAUSED,27
52527,CURRENT,16
52527,PLANNING,315
52527,COMPLETED,50
52527,DROPPED,3
52527,PAUSED,6
162262,CURRENT,9
162262,PLANNING,178
162262,COMPLETED,42
162262,DROPPED,3
162262,PAUSED,4
162267,CURRENT,7
162267,PLANNING,56
162267,COMPLETED,11
162267,DROPPED,1
162267,PAUSED,0
125307,CURRENT,37
125307,PLANNING,376
125307,COMPLETED,1751
125307,DROPPED,4
125307,PAUSED,2
145902,CURRENT,16
145902,PLANNING,160
145902,COMPLETED,153
145902,DROPPED,14
145902,PAUSED,12
121961,CURRENT,23
121961,PLANNING,71
121961,COMPLETED,15
121961,DROPPED,19
121961,PAUSED,6
21049,CURRENT,5743
21049,PLANNING,45625
21049,COMPLETED,119875
21049,DROPPED,3603
21049,PAUSED,3874
85849,CURRENT,4960
85849,PLANNING,14283
85849,COMPLETED,20112
85849,DROPPED,1042
85849,PAUSED,1622
98635,CURRENT,1303
98635,PLANNING,13631
98635,COMPLETED,60151
98635,DROPPED,303
98635,PAUSED,475
108939,CURRENT,145
108939,PLANNING,2298
108939,COMPLETED,4965
108939,DROPPED,49
108939,PAUSED,55
132405,CURRENT,23232
132405,PLANNING,37306
132405,COMPLETED,156910
132405,DROPPED,6351
132405,PAUSED,4417
154768,CURRENT,271
154768,PLANNING,20477
154768,COMPLETED,110
154768,DROPPED,44
154768,PAUSED,141
101583,CURRENT,36521
101583,PLANNING,15423
101583,COMPLETED,1139
101583,DROPPED,2447
101583,PAUSED,3906
113596,CURRENT,2249
113596,PLANNING,44303
113596,COMPLETED,59960
113596,DROPPED,209
113596,PAUSED,460
125025,CURRENT,213
125025,PLANNING,1772
125025,COMPLETED,923
125025,DROPPED,18
125025,PAUSED,24
126898,CURRENT,18
126898,PLANNING,362
126898,COMPLETED,2044
126898,DROPPED,8
126898,PAUSED,6
20519,CURRENT,1556
20519,PLANNING,34419
20519,COMPLETED,48897
20519,DROPPED,295
20519,PAUSED,533
16417,CURRENT,3538
16417,PLANNING,40849
16417,COMPLETED,46338
16417,DROPPED,2789
16417,PAUSED,2987
17819,CURRENT,32
17819,PLANNING,656
17819,COMPLETED,3296
17819,DROPPED,43
17819,PAUSED,22
18507,CURRENT,6649
18507,PLANNING,30137
18507,COMPLETED,97897
18507,DROPPED,6541
18507,PAUSED,5072
21158,CURRENT,293
21158,PLANNING,6486
21158,COMPLETED,14643
21158,DROPPED,114
21158,PAUSED,184
86041,CURRENT,55
86041,PLANNING,266
86041,COMPLETED,131
86041,DROPPED,9
86041,PAUSED,19
85302,CURRENT,72
85302,PLANNING,524
85302,COMPLETED,321
85302,DROPPED,31
85302,PAUSED,41
20614,CURRENT,2984
20614,PLANNING,10639
20614,COMPLETED,54185
20614,DROPPED,1889
20614,PAUSED,2294
98496,CURRENT,133
98496,PLANNING,4417
98496,COMPLETED,5219
98496,DROPPED,102
98496,PAUSED,106
98497,CURRENT,300
98497,PLANNING,7487
98497,COMPLETED,12461
98497,DROPPED,136
98497,PAUSED,194
103588,CURRENT,118
103588,PLANNING,2630
103588,COMPLETED,4551
103588,DROPPED,57
103588,PAUSED,69
101117,CURRENT,2132
101117,PLANNING,12707
101117,COMPLETED,28442
101117,DROPPED,1168
101117,PAUSED,1539
107202,CURRENT,150
107202,PLANNING,4646
107202,COMPLETED,4266
107202,DROPPED,75
107202,PAUSED,110
107203,CURRENT,392
107203,PLANNING,14603
107203,COMPLETED,4144
107203,DROPPED,109
107203,PAUSED,233
133124,CURRENT,203
133124,PLANNING,5701
133124,COMPLETED,1929
133124,DROPPED,51
133124,PAUSED,92
98495,CURRENT,186
98495,PLANNING,5510
98495,COMPLETED,6353
98495,DROPPED,117
98495,PAUSED,150
21091,CURRENT,132
21091,PLANNING,3112
21091,COMPLETED,10143
21091,DROPPED,96
21091,PAUSED,93
19671,CURRENT,311
19671,PLANNING,3062
19671,COMPLETED,9609
19671,DROPPED,190
19671,PAUSED,364
88044,CURRENT,17
88044,PLANNING,339
88044,COMPLETED,65
88044,DROPPED,6
88044,PAUSED,6
91293,CURRENT,14
91293,PLANNING,253
91293,COMPLETED,41
91293,DROPPED,5
91293,PAUSED,4
17879,CURRENT,171
17879,PLANNING,2766
17879,COMPLETED,5107
17879,DROPPED,149
17879,PAUSED,152
21014,CURRENT,52
21014,PLANNING,1513
21014,COMPLETED,3605
21014,DROPPED,32
21014,PAUSED,46
114963,CURRENT,1773
114963,PLANNING,29309
114963,COMPLETED,96196
114963,DROPPED,622
114963,PAUSED,513
118686,CURRENT,44
118686,PLANNING,530
118686,COMPLETED,116
118686,DROPPED,10
118686,PAUSED,14
107625,CURRENT,1012
107625,PLANNING,20830
107625,COMPLETED,45274
107625,DROPPED,340
107625,PAUSED,302
117235,CURRENT,47
117235,PLANNING,862
117235,COMPLETED,76
117235,DROPPED,4
117235,PAUSED,7
1943,CURRENT,1293
1943,PLANNING,39010
1943,COMPLETED,59496
1943,DROPPED,283
1943,PAUSED,621
133107,CURRENT,10
133107,PLANNING,244
133107,COMPLETED,15
133107,DROPPED,0
133107,PAUSED,2
93469,CURRENT,12
93469,PLANNING,410
93469,COMPLETED,57
93469,DROPPED,4
93469,PAUSED,7
227,CURRENT,4770
227,PLANNING,46368
227,COMPLETED,86822
227,DROPPED,2834
227,PAUSED,3568
21746,CURRENT,1309
21746,PLANNING,19878
21746,COMPLETED,13733
21746,DROPPED,948
21746,PAUSED,719
21748,CURRENT,1009
21748,PLANNING,15739
21748,COMPLETED,9537
21748,DROPPED,703
21748,PAUSED,618
146472,CURRENT,373
146472,PLANNING,5891
146472,COMPLETED,719
146472,DROPPED,170
146472,PAUSED,49
146473,CURRENT,446
146473,PLANNING,3938
146473,COMPLETED,371
146473,DROPPED,61
146473,PAUSED,40
38173,CURRENT,51
38173,PLANNING,800
38173,COMPLETED,322
38173,DROPPED,12
38173,PAUSED,26
30646,CURRENT,323
30646,PLANNING,2311
30646,COMPLETED,2824
30646,DROPPED,133
30646,PAUSED,125
1088,CURRENT,1178
1088,PLANNING,11773
1088,COMPLETED,7611
1088,DROPPED,530
1088,PAUSED,938
1504,CURRENT,41
1504,PLANNING,620
1504,COMPLETED,1705
1504,DROPPED,25
1504,PAUSED,26
1089,CURRENT,184
1089,PLANNING,4387
1089,COMPLETED,6861
1089,DROPPED,57
1089,PAUSED,75
141797,CURRENT,2
141797,PLANNING,18
141797,COMPLETED,5
141797,DROPPED,1
141797,PAUSED,0
1262,CURRENT,92
1262,PLANNING,1080
1262,COMPLETED,1784
1262,DROPPED,54
1262,PAUSED,56
47959,CURRENT,5
47959,PLANNING,61
47959,COMPLETED,31
47959,DROPPED,3
47959,PAUSED,1
194,CURRENT,204
194,PLANNING,3073
194,COMPLETED,4166
194,DROPPED,89
194,PAUSED,126
5164,CURRENT,12
5164,PLANNING,236
5164,COMPLETED,450
5164,DROPPED,28
5164,PAUSED,12
165831,CURRENT,1
165831,PLANNING,581
165831,COMPLETED,2
165831,DROPPED,1
165831,PAUSED,1
118126,CURRENT,131
118126,PLANNING,1693
118126,COMPLETED,921
118126,DROPPED,28
118126,PAUSED,35
20680,CURRENT,1449
20680,PLANNING,7377
20680,COMPLETED,7791
20680,DROPPED,1050
20680,PAUSED,906
97952,CURRENT,40
97952,PLANNING,279
97952,COMPLETED,311
97952,DROPPED,21
97952,PAUSED,23
101126,CURRENT,144
101126,PLANNING,1588
101126,COMPLETED,1542
101126,DROPPED,46
101126,PAUSED,52
122675,CURRENT,16
122675,PLANNING,140
122675,COMPLETED,161
122675,DROPPED,16
122675,PAUSED,10
122678,CURRENT,15
122678,PLANNING,147
122678,COMPLETED,102
122678,DROPPED,7
122678,PAUSED,3
128559,CURRENT,2
128559,PLANNING,21
128559,COMPLETED,7
128559,DROPPED,4
128559,PAUSED,0
117938,CURRENT,7
117938,PLANNING,42
117938,COMPLETED,12
117938,DROPPED,3
117938,PAUSED,3
3572,CURRENT,1012
3572,PLANNING,8528
3572,COMPLETED,11104
3572,DROPPED,687
3572,PAUSED,803
10050,CURRENT,22
10050,PLANNING,311
10050,COMPLETED,721
10050,DROPPED,31
10050,PAUSED,17
4454,CURRENT,68
4454,PLANNING,642
4454,COMPLETED,1874
4454,DROPPED,34
4454,PAUSED,29
15177,CURRENT,52
15177,PLANNING,653
15177,COMPLETED,811
15177,DROPPED,37
15177,PAUSED,40
1397,CURRENT,453
1397,PLANNING,3466
1397,COMPLETED,3138
1397,DROPPED,261
1397,PAUSED,312
6209,CURRENT,68
6209,PLANNING,607
6209,COMPLETED,1124
6209,DROPPED,41
6209,PAUSED,34
143426,CURRENT,5
143426,PLANNING,19
143426,COMPLETED,6
143426,DROPPED,2
143426,PAUSED,1
35418,CURRENT,17
35418,PLANNING,106
35418,COMPLETED,71
35418,DROPPED,11
35418,PAUSED,11
1398,CURRENT,96
1398,PLANNING,1502
1398,COMPLETED,1897
1398,DROPPED,50
1398,PAUSED,62
1399,CURRENT,61
1399,PLANNING,648
1399,COMPLETED,1476
1399,DROPPED,31
1399,PAUSED,39
1400,CURRENT,64
1400,PLANNING,670
1400,COMPLETED,1509
1400,DROPPED,28
1400,PAUSED,33
474,CURRENT,256
474,PLANNING,4756
474,COMPLETED,5470
474,DROPPED,101
474,PAUSED,154
1211,CURRENT,70
1211,PLANNING,1317
1211,COMPLETED,2253
1211,DROPPED,41
1211,PAUSED,40
4939,CURRENT,22
4939,PLANNING,307
4939,COMPLETED,280
4939,DROPPED,64
4939,PAUSED,35
5165,CURRENT,14
5165,PLANNING,242
5165,COMPLETED,450
5165,DROPPED,29
5165,PAUSED,10
7222,CURRENT,120
7222,PLANNING,1510
7222,COMPLETED,3869
7222,DROPPED,47
7222,PAUSED,65
129549,CURRENT,63
129549,PLANNING,631
129549,COMPLETED,622
129549,DROPPED,20
129549,PAUSED,17
5310,CURRENT,128
5310,PLANNING,1645
5310,COMPLETED,4269
5310,DROPPED,45
5310,PAUSED,67
37238,CURRENT,14
37238,PLANNING,118
37238,COMPLETED,45
37238,DROPPED,4
37238,PAUSED,7
10361,CURRENT,25
10361,PLANNING,337
10361,COMPLETED,399
10361,DROPPED,32
10361,PAUSED,16
97046,CURRENT,14
97046,PLANNING,103
97046,COMPLETED,26
97046,DROPPED,6
97046,PAUSED,3
97389,CURRENT,21
97389,PLANNING,65
97389,COMPLETED,20
97389,DROPPED,3
97389,PAUSED,1
141823,CURRENT,3
141823,PLANNING,15
141823,COMPLETED,1
141823,DROPPED,3
141823,PAUSED,0
47259,CURRENT,35
47259,PLANNING,178
47259,COMPLETED,20
47259,DROPPED,5
47259,PAUSED,9
46675,CURRENT,6
46675,PLANNING,61
46675,COMPLETED,30
46675,DROPPED,4
46675,PAUSED,1
5051,CURRENT,23
5051,PLANNING,270
5051,COMPLETED,436
5051,DROPPED,23
5051,PAUSED,12
98659,CURRENT,10488
98659,PLANNING,46445
98659,COMPLETED,209414
98659,DROPPED,4788
98659,PAUSED,3635
145545,CURRENT,17886
145545,PLANNING,27817
145545,COMPLETED,84565
145545,DROPPED,3127
145545,PAUSED,3135
94970,CURRENT,6124
94970,PLANNING,15462
94970,COMPLETED,7099
94970,DROPPED,614
94970,PAUSED,1645
101185,CURRENT,286
101185,PLANNING,1018
101185,COMPLETED,806
101185,DROPPED,45
101185,PAUSED,38
96798,CURRENT,3802
96798,PLANNING,3792
96798,COMPLETED,296
96798,DROPPED,625
96798,PAUSED,607
122606,CURRENT,85
122606,PLANNING,338
122606,COMPLETED,147
122606,DROPPED,13
122606,PAUSED,22
146066,CURRENT,985
146066,PLANNING,35439
146066,COMPLETED,159
146066,DROPPED,85
146066,PAUSED,310
141044,CURRENT,570
141044,PLANNING,917
141044,COMPLETED,32
141044,DROPPED,32
141044,PAUSED,48
115166,CURRENT,4351
115166,PLANNING,5245
115166,COMPLETED,401
115166,DROPPED,153
115166,PAUSED,610
100749,CURRENT,554
100749,PLANNING,15766
100749,COMPLETED,22909
100749,DROPPED,189
100749,PAUSED,232
145850,CURRENT,3
145850,PLANNING,73
145850,COMPLETED,191
145850,DROPPED,5
145850,PAUSED,4
116195,CURRENT,10
116195,PLANNING,228
116195,COMPLETED,510
116195,DROPPED,20
116195,PAUSED,6
20981,CURRENT,1145
20981,PLANNING,27123
20981,COMPLETED,53463
20981,DROPPED,143
20981,PAUSED,428
95169,CURRENT,18
95169,PLANNING,201
95169,COMPLETED,100
95169,DROPPED,7
95169,PAUSED,4
107629,CURRENT,39
107629,PLANNING,291
107629,COMPLETED,178
107629,DROPPED,15
107629,PAUSED,25
128547,CURRENT,6603
128547,PLANNING,34491
128547,COMPLETED,51056
128547,DROPPED,1750
128547,PAUSED,3033
143080,CURRENT,352
143080,PLANNING,10994
143080,COMPLETED,3103
143080,DROPPED,107
143080,PAUSED,91
158676,CURRENT,12
158676,PLANNING,127
158676,COMPLETED,255
158676,DROPPED,13
158676,PAUSED,6
128564,CURRENT,57
128564,PLANNING,898
128564,COMPLETED,51
128564,DROPPED,9
128564,PAUSED,12
130050,CURRENT,882
130050,PLANNING,17175
130050,COMPLETED,11980
130050,DROPPED,70
130050,PAUSED,163
140118,CURRENT,80
140118,PLANNING,568
140118,COMPLETED,258
140118,DROPPED,6
140118,PAUSED,7
130046,CURRENT,25
130046,PLANNING,529
130046,COMPLETED,1098
130046,DROPPED,10
130046,PAUSED,10
130298,CURRENT,24232
130298,PLANNING,31533
130298,COMPLETED,72434
130298,DROPPED,4086
130298,PAUSED,2560
156001,CURRENT,530
156001,PLANNING,772
156001,COMPLETED,2237
156001,DROPPED,101
156001,PAUSED,87
169929,CURRENT,531
169929,PLANNING,322
169929,COMPLETED,16
169929,DROPPED,6
169929,PAUSED,14
161964,CURRENT,32442
161964,PLANNING,23549
161964,COMPLETED,305
161964,DROPPED,106
161964,PAUSED,278
108428,CURRENT,2275
108428,PLANNING,3206
108428,COMPLETED,140
108428,DROPPED,127
108428,PAUSED,311
117051,CURRENT,567
117051,PLANNING,350
117051,COMPLETED,17
117051,DROPPED,43
117051,PAUSED,39
106758,CURRENT,19983
106758,PLANNING,6398
106758,COMPLETED,293
106758,DROPPED,947
106758,PAUSED,1420
137822,CURRENT,41281
137822,PLANNING,38779
137822,COMPLETED,77262
137822,DROPPED,6346
137822,PAUSED,6248
106130,CURRENT,46119
106130,PLANNING,21216
106130,COMPLETED,1928
106130,DROPPED,2389
106130,PAUSED,5028
163146,CURRENT,416
163146,PLANNING,20492
163146,COMPLETED,111
163146,DROPPED,38
163146,PAUSED,183
146203,CURRENT,2434
146203,PLANNING,1869
146203,COMPLETED,214
146203,DROPPED,70
146203,PAUSED,183
163147,CURRENT,123
163147,PLANNING,8705
163147,COMPLETED,24
163147,DROPPED,19
163147,PAUSED,85
142455,CURRENT,1210
142455,PLANNING,19644
142455,COMPLETED,37168
142455,DROPPED,403
142455,PAUSED,282
146480,CURRENT,16
146480,PLANNING,333
146480,COMPLETED,46
146480,DROPPED,5
146480,PAUSED,1
143270,CURRENT,15486
143270,PLANNING,35635
143270,COMPLETED,64406
143270,DROPPED,3538
143270,PAUSED,3657
151808,CURRENT,596
151808,PLANNING,1442
151808,COMPLETED,31
151808,DROPPED,37
151808,PAUSED,67
155071,CURRENT,290
155071,PLANNING,2023
155071,COMPLETED,28
155071,DROPPED,24
155071,PAUSED,32
151809,CURRENT,46
151809,PLANNING,749
151809,COMPLETED,51
151809,DROPPED,4
151809,PAUSED,4
161410,CURRENT,82
161410,PLANNING,11795
161410,COMPLETED,24
161410,DROPPED,17
161410,PAUSED,24
157671,CURRENT,57
157671,PLANNING,671
157671,COMPLETED,37
157671,DROPPED,4
157671,PAUSED,12
155976,CURRENT,40
155976,PLANNING,848
155976,COMPLETED,20
155976,DROPPED,4
155976,PAUSED,3
158111,CURRENT,43
158111,PLANNING,498
158111,COMPLETED,19
158111,DROPPED,3
158111,PAUSED,2
1033,CURRENT,567
1033,PLANNING,20532
1033,COMPLETED,22974
1033,DROPPED,137
1033,PAUSED,267
155783,CURRENT,20357
155783,PLANNING,33562
155783,COMPLETED,45618
155783,DROPPED,2284
155783,PAUSED,2253
101942,CURRENT,6046
101942,PLANNING,5972
101942,COMPLETED,101
101942,DROPPED,284
101942,PAUSED,486
97940,CURRENT,95227
97940,PLANNING,85013
97940,COMPLETED,135524
97940,DROPPED,30233
97940,PAUSED,38285
131680,CURRENT,2266
131680,PLANNING,27768
131680,COMPLETED,26632
131680,DROPPED,172
131680,PAUSED,297
87528,CURRENT,174
87528,PLANNING,1934
87528,COMPLETED,6613
87528,DROPPED,114
87528,PAUSED,61
86123,CURRENT,48715
86123,PLANNING,14763
86123,COMPLETED,2484
86123,DROPPED,4309
86123,PAUSED,7182
113474,CURRENT,210
113474,PLANNING,458
113474,COMPLETED,167
113474,DROPPED,49
113474,PAUSED,67
133876,CURRENT,19
133876,PLANNING,162
133876,COMPLETED,71
133876,DROPPED,11
133876,PAUSED,3
100088,CURRENT,26
100088,PLANNING,267
100088,COMPLETED,107
100088,DROPPED,8
100088,PAUSED,4
118169,CURRENT,10
118169,PLANNING,175
118169,COMPLETED,90
118169,DROPPED,8
118169,PAUSED,4
117983,CURRENT,22
117983,PLANNING,222
117983,COMPLETED,83
117983,DROPPED,4
117983,PAUSED,5
114652,CURRENT,732
114652,PLANNING,645
114652,COMPLETED,963
114652,DROPPED,30
114652,PAUSED,38
155017,CURRENT,60
155017,PLANNING,449
155017,COMPLETED,531
155017,DROPPED,26
155017,PAUSED,32
110318,CURRENT,234
110318,PLANNING,1615
110318,COMPLETED,2884
110318,DROPPED,159
110318,PAUSED,116
106223,CURRENT,101
106223,PLANNING,1425
106223,COMPLETED,5967
106223,DROPPED,73
106223,PAUSED,25
1690,CURRENT,1271
1690,PLANNING,22314
1690,COMPLETED,9796
1690,DROPPED,1051
1690,PAUSED,1247
30670,CURRENT,457
30670,PLANNING,5160
30670,COMPLETED,2900
30670,DROPPED,180
30670,PAUSED,223
53783,CURRENT,7
53783,PLANNING,146
53783,COMPLETED,21
53783,DROPPED,3
53783,PAUSED,1
110353,CURRENT,5550
110353,PLANNING,24895
110353,COMPLETED,36123
110353,DROPPED,5785
110353,PAUSED,3006
245,CURRENT,8121
245,PLANNING,43803
245,COMPLETED,54008
245,DROPPED,3174
245,PAUSED,6955
30336,CURRENT,4625
30336,PLANNING,21363
30336,COMPLETED,11719
30336,DROPPED,677
30336,PAUSED,1836
73287,CURRENT,34
73287,PLANNING,379
73287,COMPLETED,353
73287,DROPPED,7
73287,PAUSED,9
136487,CURRENT,4
136487,PLANNING,28
136487,COMPLETED,32
136487,DROPPED,1
136487,PAUSED,0
93354,CURRENT,18
93354,PLANNING,124
93354,COMPLETED,51
93354,DROPPED,3
93354,PAUSED,9
36853,CURRENT,99
36853,PLANNING,473
36853,COMPLETED,672
36853,DROPPED,45
36853,PAUSED,29
85457,CURRENT,1393
85457,PLANNING,2218
85457,COMPLETED,160
85457,DROPPED,126
85457,PAUSED,333
96083,CURRENT,5
96083,PLANNING,108
96083,COMPLETED,123
96083,DROPPED,4
96083,PAUSED,1
109187,CURRENT,4
109187,PLANNING,39
109187,COMPLETED,29
109187,DROPPED,0
109187,PAUSED,1
65727,CURRENT,51
65727,PLANNING,396
65727,COMPLETED,198
65727,DROPPED,22
65727,PAUSED,16
30444,CURRENT,119
30444,PLANNING,1860
30444,COMPLETED,2457
30444,DROPPED,12
30444,PAUSED,33
1913,CURRENT,344
1913,PLANNING,4468
1913,COMPLETED,4068
1913,DROPPED,164
1913,PAUSED,248
30445,CURRENT,898
30445,PLANNING,3534
30445,COMPLETED,1747
30445,DROPPED,152
30445,PAUSED,409
90245,CURRENT,139
90245,PLANNING,424
90245,COMPLETED,103
90245,DROPPED,31
90245,PAUSED,39
44531,CURRENT,377
44531,PLANNING,1730
44531,COMPLETED,1785
44531,DROPPED,57
44531,PAUSED,148
145482,CURRENT,2
145482,PLANNING,33
145482,COMPLETED,32
145482,DROPPED,2
145482,PAUSED,0
114232,CURRENT,15319
114232,PLANNING,30232
114232,COMPLETED,76584
114232,DROPPED,8606
114232,PAUSED,4535
104505,CURRENT,1055
104505,PLANNING,2758
104505,COMPLETED,606
104505,DROPPED,216
104505,PAUSED,209
146184,CURRENT,4
146184,PLANNING,76
146184,COMPLETED,6
146184,DROPPED,1
146184,PAUSED,2
141842,CURRENT,5
141842,PLANNING,83
141842,COMPLETED,10
141842,DROPPED,2
141842,PAUSED,0
127671,CURRENT,9
127671,PLANNING,161
127671,COMPLETED,27
127671,DROPPED,5
127671,PAUSED,1
136444,CURRENT,99
136444,PLANNING,189
136444,COMPLETED,70
136444,DROPPED,6
136444,PAUSED,10
105791,CURRENT,10358
105791,PLANNING,4707
105791,COMPLETED,506
105791,DROPPED,2283
105791,PAUSED,1545
112301,CURRENT,12566
112301,PLANNING,28677
112301,COMPLETED,125214
112301,DROPPED,4783
112301,PAUSED,2756
106601,CURRENT,3748
106601,PLANNING,1967
106601,COMPLETED,1051
106601,DROPPED,528
106601,PAUSED,408
130588,CURRENT,23586
130588,PLANNING,32907
130588,COMPLETED,13951
130588,DROPPED,4499
130588,PAUSED,4818
130590,CURRENT,623
130590,PLANNING,16846
130590,COMPLETED,238
130590,DROPPED,62
130590,PAUSED,114
106599,CURRENT,613
106599,PLANNING,1458
106599,COMPLETED,134
106599,DROPPED,84
106599,PAUSED,122
17549,CURRENT,4479
17549,PLANNING,38049
17549,COMPLETED,45038
17549,DROPPED,2404
17549,PAUSED,3686
47552,CURRENT,868
47552,PLANNING,2125
47552,COMPLETED,407
47552,DROPPED,107
47552,PAUSED,267
21585,CURRENT,196
21585,PLANNING,3164
21585,COMPLETED,9359
21585,DROPPED,46
21585,PAUSED,91
20694,CURRENT,1821
20694,PLANNING,12223
20694,COMPLETED,28542
20694,DROPPED,542
20694,PAUSED,1289
109403,CURRENT,2190
109403,PLANNING,13816
109403,COMPLETED,13433
109403,DROPPED,314
109403,PAUSED,730
137337,CURRENT,178
137337,PLANNING,2962
137337,COMPLETED,3627
137337,DROPPED,26
137337,PAUSED,46
134719,CURRENT,47
134719,PLANNING,169
134719,COMPLETED,52
134719,DROPPED,2
134719,PAUSED,8
20497,CURRENT,178
20497,PLANNING,3501
20497,COMPLETED,13563
20497,DROPPED,37
20497,PAUSED,88
98779,CURRENT,379
98779,PLANNING,7853
98779,COMPLETED,12826
98779,DROPPED,76
98779,PAUSED,140
90994,CURRENT,46
90994,PLANNING,158
90994,COMPLETED,77
90994,DROPPED,9
90994,PAUSED,21
44670,CURRENT,71
44670,PLANNING,163
44670,COMPLETED,56
44670,DROPPED,12
44670,PAUSED,35
118375,CURRENT,7368
118375,PLANNING,16921
118375,COMPLETED,50657
118375,DROPPED,5613
118375,PAUSED,1614
103850,CURRENT,3769
103850,PLANNING,1205
103850,COMPLETED,53
103850,DROPPED,618
103850,PAUSED,330
103851,CURRENT,298
103851,PLANNING,493
103851,COMPLETED,29
103851,DROPPED,58
103851,PAUSED,60
131708,CURRENT,7
131708,PLANNING,85
131708,COMPLETED,153
131708,DROPPED,13
131708,PAUSED,6
128367,CURRENT,46
128367,PLANNING,319
128367,COMPLETED,521
128367,DROPPED,31
128367,PAUSED,18
853,CURRENT,9678
853,PLANNING,34011
853,COMPLETED,127987
853,DROPPED,5653
853,PAUSED,6923
30030,CURRENT,2674
30030,PLANNING,8635
30030,COMPLETED,8689
30030,DROPPED,518
30030,PAUSED,1273
54339,CURRENT,12
54339,PLANNING,332
54339,COMPLETED,548
54339,DROPPED,6
54339,PAUSED,3
57029,CURRENT,21
57029,PLANNING,520
57029,COMPLETED,611
57029,DROPPED,6
57029,PAUSED,3
102968,CURRENT,3
102968,PLANNING,52
102968,COMPLETED,16
102968,DROPPED,3
102968,PAUSED,2
86986,CURRENT,105
86986,PLANNING,529
86986,COMPLETED,106
86986,DROPPED,30
86986,PAUSED,55
50777,CURRENT,16
50777,PLANNING,306
50777,COMPLETED,148
50777,DROPPED,11
50777,PAUSED,4
13125,CURRENT,6205
13125,PLANNING,65751
13125,COMPLETED,50746
13125,DROPPED,5820
13125,PAUSED,6641
71575,CURRENT,266
71575,PLANNING,1409
71575,COMPLETED,918
71575,DROPPED,142
71575,PAUSED,63
392,CURRENT,12051
392,PLANNING,37867
392,COMPLETED,47565
392,DROPPED,3804
392,PAUSED,10934
30053,CURRENT,1945
30053,PLANNING,7807
30053,COMPLETED,7310
30053,DROPPED,415
30053,PAUSED,937
148092,CURRENT,3
148092,PLANNING,51
148092,COMPLETED,60
148092,DROPPED,3
148092,PAUSED,0
132212,CURRENT,5
132212,PLANNING,65
132212,COMPLETED,196
132212,DROPPED,3
132212,PAUSED,1
102631,CURRENT,105
102631,PLANNING,2410
102631,COMPLETED,3409
102631,DROPPED,40
102631,PAUSED,50
12455,CURRENT,38
12455,PLANNING,944
12455,COMPLETED,1550
12455,DROPPED,37
12455,PAUSED,39
2125,CURRENT,105
2125,PLANNING,1391
2125,COMPLETED,1982
2125,DROPPED,55
2125,PAUSED,54
2126,CURRENT,66
2126,PLANNING,1076
2126,COMPLETED,1707
2126,DROPPED,47
2126,PAUSED,40
882,CURRENT,113
882,PLANNING,1952
882,COMPLETED,3980
882,DROPPED,45
882,PAUSED,63
883,CURRENT,71
883,PLANNING,1747
883,COMPLETED,3524
883,DROPPED,44
883,PAUSED,67
6964,CURRENT,35
6964,PLANNING,1029
6964,COMPLETED,1718
6964,DROPPED,39
6964,PAUSED,30
114065,CURRENT,7258
114065,PLANNING,22974
114065,COMPLETED,38606
114065,DROPPED,4013
114065,PAUSED,2564
105818,CURRENT,1556
105818,PLANNING,1255
105818,COMPLETED,452
105818,DROPPED,211
105818,PAUSED,191
105819,CURRENT,198
105819,PLANNING,908
105819,COMPLETED,34
105819,DROPPED,22
105819,PAUSED,35
136777,CURRENT,9
136777,PLANNING,138
136777,COMPLETED,11
136777,DROPPED,2
136777,PAUSED,1
132456,CURRENT,9153
132456,PLANNING,21997
132456,COMPLETED,19360
132456,DROPPED,7247
132456,PAUSED,4460
100207,CURRENT,7185
100207,PLANNING,6054
100207,COMPLETED,168
100207,DROPPED,985
100207,PAUSED,1144
122052,CURRENT,4502
122052,PLANNING,21209
122052,COMPLETED,18200
122052,DROPPED,2577
122052,PAUSED,1787
