media_id,related_media_id,relation_type
94605,93042,ALTERNATIVE
94607,99305,OTHER
94615,110523,OTHER
94620,62661,OTHER
94624,35158,PREQUEL
94624,109884,SEQUEL
94624,2246,ADAPTATION
94636,136544,OTHER
94645,97308,SEQUEL
94647,98117,ADAPTATION
94652,20772,ADAPTATION
94652,87173,ADAPTATION
94652,94685,ADAPTATION
94652,94686,ADAPTATION
94652,167797,ADAPTATION
94654,96669,SIDE_STORY
94655,57543,PARENT
94657,90670,PREQUEL
94659,85781,OTHER
94659,85718,OTHER
94659,86012,OTHER
94659,86013,OTHER
94659,86073,OTHER
94659,86039,OTHER
94659,105452,OTHER
94659,105453,OTHER
94659,105454,OTHER
94660,119973,ADAPTATION
94662,93336,PREQUEL
94663,10570,ALTERNATIVE
94677,106505,OTHER
94685,94652,ADAPTATION
94685,87173,ALTERNATIVE
94685,94686,ALTERNATIVE
94694,85940,ALTERNATIVE
94709,175870,ADAPTATION
94709,175871,SEQUEL
94710,94305,CHARACTER
94710,78641,CHARACTER
94710,94305,CHARACTER
94710,78731,CHARACTER
94711,89343,PREQUEL
94711,116535,SEQUEL
94711,89062,PREQUEL
94717,21171,ADAPTATION
94717,134913,SEQUEL
94738,125683,SPIN_OFF
94745,86313,ADAPTATION
94750,38157,PARENT
94755,110236,SEQUEL
94756,86411,ADAPTATION
94759,98018,ALTERNATIVE
94767,52763,PARENT
94777,72223,PARENT
94787,106374,OTHER
94787,106375,OTHER
94787,106376,OTHER
94787,106377,OTHER
94787,106378,OTHER
94787,106379,OTHER
94787,106380,OTHER
94792,83179,OTHER
94792,62557,OTHER
94798,132753,OTHER
94806,84011,OTHER
94807,100397,ADAPTATION
94808,136362,OTHER
94808,136385,OTHER
94808,136406,OTHER
94808,136409,OTHER
94808,136410,OTHER
94808,136411,OTHER
94808,136440,OTHER
94808,136442,OTHER
94808,136443,OTHER
94808,137132,OTHER
94815,91778,CHARACTER
94819,90314,PREQUEL
94819,97901,SEQUEL
94819,120260,SEQUEL
94819,127476,PARENT
94854,97569,SIDE_STORY
94860,85677,PREQUEL
94874,89062,ADAPTATION
94889,118445,SPIN_OFF
94889,118446,SPIN_OFF
94889,130091,SPIN_OFF
94889,130092,SPIN_OFF
94889,130093,SPIN_OFF
94889,130094,SPIN_OFF
94889,130096,SPIN_OFF
94889,130095,SPIN_OFF
94898,72191,OTHER
94899,110025,OTHER
94899,94900,OTHER
94913,128778,PREQUEL
94914,123846,ALTERNATIVE
94924,37186,PARENT
94925,33153,PREQUEL
94927,21734,ADAPTATION
94951,98118,ADAPTATION
94954,85842,PARENT
94960,51954,OTHER
94977,86003,PARENT
94987,119331,ALTERNATIVE
94989,40354,PREQUEL
94989,132428,SEQUEL
94992,47927,ALTERNATIVE
94994,95100,ALTERNATIVE
95002,59675,ADAPTATION
95038,98306,ADAPTATION
95055,98191,ADAPTATION
95055,98192,SEQUEL
95062,133853,PREQUEL
95062,151356,SEQUEL
95062,131710,OTHER
95068,57813,OTHER
95068,52383,OTHER
95068,57815,OTHER
95068,54974,OTHER
95068,54545,OTHER
95068,45929,OTHER
95068,52384,OTHER
95068,57415,OTHER
95068,52382,OTHER
95068,52381,OTHER
95068,54682,OTHER
95068,66609,OTHER
95068,83557,OTHER
95068,54973,OTHER
95068,119370,OTHER
95068,119145,OTHER
95073,137886,OTHER
95080,104319,PARENT
95098,99119,ADAPTATION
95117,103840,ADAPTATION
95124,143664,SEQUEL
95128,125679,SEQUEL
95142,57187,PREQUEL
95148,41280,ADAPTATION
95148,41281,ADAPTATION
95148,1184,ADAPTATION
95153,106631,OTHER
95157,110888,ADAPTATION
95170,130127,OTHER
95170,154724,SEQUEL
95180,98472,ADAPTATION
95180,110867,ADAPTATION
95190,17467,ADAPTATION
95194,54619,ALTERNATIVE
95197,85949,ADAPTATION
95198,95300,ALTERNATIVE
95198,99957,ALTERNATIVE
95198,100783,CHARACTER
95210,1232,ADAPTATION
95228,86293,ADAPTATION
95228,21066,ALTERNATIVE
95228,121322,SEQUEL
95229,112257,SPIN_OFF
95229,97873,ALTERNATIVE
95229,98975,ADAPTATION
95236,8496,ADAPTATION
95250,103191,PREQUEL
95250,134021,SEQUEL
95253,30398,ALTERNATIVE
95253,54413,PREQUEL
95253,54412,PREQUEL
95253,95254,SEQUEL
95253,95255,SIDE_STORY
95254,95253,PREQUEL
95254,92883,SEQUEL
95254,30398,PREQUEL
95255,95253,PARENT
95262,109958,SEQUEL
95263,9811,ADAPTATION
95272,30894,ADAPTATION
95289,90867,PREQUEL
95292,99294,SPIN_OFF
95298,124050,CHARACTER
95299,116889,OTHER
95300,95198,ALTERNATIVE
95300,99957,ALTERNATIVE
95300,100783,CHARACTER
95308,95310,OTHER
95310,95308,OTHER
95310,96546,OTHER
95316,91348,ALTERNATIVE
95327,51307,PREQUEL
95327,90987,SEQUEL
95327,20642,ADAPTATION
95327,21286,ADAPTATION
95332,100556,ADAPTATION
95333,107894,SEQUEL
95347,104391,ADAPTATION
95353,30003,PARENT
95364,55800,PREQUEL
95366,21246,ADAPTATION
95367,20553,PARENT
95371,79967,ALTERNATIVE
95376,37634,SEQUEL
95390,21249,ADAPTATION
95410,97939,ADAPTATION
95415,53192,PARENT
95429,2693,ADAPTATION
95435,101505,ADAPTATION
95491,95634,OTHER
95491,84505,OTHER
95491,68235,OTHER
95499,103596,OTHER
95499,119250,SEQUEL
95504,149824,OTHER
95513,156710,OTHER
95528,95529,PARENT
95529,95528,SIDE_STORY
95529,95531,SIDE_STORY
95531,95529,PARENT
95539,172054,OTHER
95549,68337,OTHER
95549,83757,OTHER
95549,68375,OTHER
95549,172618,OTHER
95553,174577,OTHER
95565,1658,ADAPTATION
95569,34751,PARENT
95574,140824,OTHER
95577,98960,SEQUEL
95583,172528,OTHER
95605,55297,CHARACTER
95610,111330,ADAPTATION
95616,21805,ADAPTATION
95631,41863,SEQUEL
95632,141418,OTHER
95634,164087,OTHER
95641,120878,OTHER
95641,153537,OTHER
95648,125306,OTHER
95657,48619,ADAPTATION
95657,19199,ALTERNATIVE
95663,176408,OTHER
95669,133852,OTHER
95694,88575,PREQUEL
95697,21044,ADAPTATION
95698,38101,ADAPTATION
95702,173776,OTHER
95705,114647,SEQUEL
95706,21297,ADAPTATION
95723,20553,PARENT
95730,98253,PREQUEL
95737,95744,OTHER
95744,95737,OTHER
95746,93831,ADAPTATION
95757,88707,OTHER
95765,95764,SEQUEL
95775,101864,SPIN_OFF
95785,124052,SEQUEL
95807,140448,OTHER
95810,93002,ALTERNATIVE
95828,20965,ALTERNATIVE
95831,95834,ALTERNATIVE
95834,95831,ALTERNATIVE
95837,43723,SEQUEL
95839,43723,CHARACTER
95839,30149,CHARACTER
95842,133,ALTERNATIVE
95842,881,ALTERNATIVE
95846,80133,PARENT
95856,9043,ADAPTATION
95856,1708,ADAPTATION
95861,95942,ADAPTATION
95866,91641,ALTERNATIVE
95866,54915,PREQUEL
95866,20552,ADAPTATION
95876,5958,ALTERNATIVE
95876,38144,ADAPTATION
95888,1740,ADAPTATION
95889,55636,SEQUEL
95890,30726,PARENT
95891,81227,ADAPTATION
95891,78635,ALTERNATIVE
95895,122441,ADAPTATION
95895,99013,ALTERNATIVE
95897,31741,PARENT
95907,21632,ALTERNATIVE
95913,86376,PARENT
95918,31964,PARENT
95933,21782,ADAPTATION
95939,101516,ADAPTATION
95942,95861,ADAPTATION
95947,79305,PARENT
95953,107321,OTHER
95960,100127,ADAPTATION
95962,161073,OTHER
95973,154968,ALTERNATIVE
95973,73805,ADAPTATION
95975,116661,OTHER
95995,85213,PARENT
95996,61509,PARENT
96007,90106,PARENT
96014,52511,PARENT
96020,32435,PREQUEL
96022,89171,PREQUEL
96025,99482,ALTERNATIVE
96027,62833,PARENT
96051,116069,OTHER
96056,21316,ADAPTATION
96076,85158,OTHER
96087,98545,ALTERNATIVE
96096,99919,ADAPTATION
96105,54455,PREQUEL
96105,98506,ADAPTATION
96113,161085,SPIN_OFF
96113,171545,ADAPTATION
96128,98205,ADAPTATION
96136,86302,ADAPTATION
96153,98440,OTHER
96161,105323,OTHER
96162,104031,SEQUEL
96173,126148,ADAPTATION
96206,85899,SEQUEL
96237,115944,ALTERNATIVE
96241,64905,ALTERNATIVE
96241,121749,ALTERNATIVE
96241,65349,ALTERNATIVE
96241,88621,ALTERNATIVE
96241,90657,ALTERNATIVE
96242,43381,PREQUEL
96278,104832,OTHER
96280,86787,ALTERNATIVE
96280,92264,ALTERNATIVE
96283,89883,ALTERNATIVE
96300,31288,PARENT
96305,105323,OTHER
96305,105324,OTHER
96321,21802,ADAPTATION
96321,99718,ADAPTATION
96330,72519,OTHER
96332,9404,ADAPTATION
96344,86470,ADAPTATION
96344,106319,ALTERNATIVE
96351,7645,ADAPTATION
96357,114885,SIDE_STORY
96359,31964,PARENT
96360,93901,PREQUEL
96360,125446,ADAPTATION
96366,101597,ADAPTATION
96376,138619,ADAPTATION
96406,131804,OTHER
96412,49509,PREQUEL
96412,167494,SIDE_STORY
96412,31044,PARENT
96418,101289,ALTERNATIVE
96418,90595,ADAPTATION
96426,86761,PREQUEL
96443,41593,PARENT
96444,79737,OTHER
96445,81345,OTHER
96462,86969,ADAPTATION
96468,86460,PARENT
96469,107915,SEQUEL
96471,105902,OTHER
96488,85966,ALTERNATIVE
96490,130023,OTHER
96490,47123,OTHER
96490,130017,OTHER
96490,130016,OTHER
96490,130019,OTHER
96490,130021,OTHER
96490,130014,OTHER
96490,130015,OTHER
96494,97439,PREQUEL
96495,88631,ALTERNATIVE
96496,72223,PARENT
96505,89340,ALTERNATIVE
96508,97909,ALTERNATIVE
96510,55409,PARENT
96520,118409,PARENT
96544,114897,SPIN_OFF
96556,107824,ALTERNATIVE
96556,21444,ALTERNATIVE
96564,77535,OTHER
96564,80841,OTHER
96564,86385,OTHER
96573,21889,ADAPTATION
96575,133701,SEQUEL
96583,108200,SEQUEL
96583,108227,OTHER
96583,108229,OTHER
96583,108230,OTHER
96583,108231,OTHER
96583,108232,OTHER
96583,108233,OTHER
96583,108234,OTHER
96583,108235,OTHER
96583,108236,OTHER
96583,108237,OTHER
96583,108238,OTHER
96583,108239,OTHER
96583,108254,OTHER
96584,55504,OTHER
96584,56815,OTHER
96584,54577,OTHER
96588,102517,OTHER
96602,133113,OTHER
96609,124404,OTHER
96614,113746,SEQUEL
96617,66213,PARENT
96621,21801,ADAPTATION
96624,97006,ALTERNATIVE
96631,102588,OTHER
96661,30074,PREQUEL
96664,100252,SEQUEL
96668,21674,ADAPTATION
96675,79189,PARENT
96695,130696,ALTERNATIVE
96695,159635,SEQUEL
96699,124734,SEQUEL
96699,124735,OTHER
96699,91501,PREQUEL
96699,170211,PREQUEL
96703,101428,ALTERNATIVE
96707,56013,OTHER
96714,21330,PARENT
96733,96764,SEQUEL
96736,21291,ADAPTATION
96737,167820,ADAPTATION
96737,167857,PREQUEL
96744,21042,ADAPTATION
96754,106988,SEQUEL
96754,127412,ADAPTATION
96754,137015,SPIN_OFF
96754,137786,SIDE_STORY
96764,96733,PREQUEL
96766,98975,ALTERNATIVE
96767,175443,ADAPTATION
96785,100665,ADAPTATION
96785,116734,OTHER
96792,104987,CHARACTER
96792,68541,CHARACTER
96792,138525,OTHER
96792,140741,OTHER
96792,140743,OTHER
96792,140778,OTHER
96792,140887,OTHER
96792,140902,OTHER
96792,140903,OTHER
96792,140943,OTHER
96792,141769,OTHER
96797,44439,PREQUEL
96799,87960,OTHER
96799,65283,OTHER
96799,53616,OTHER
96799,87972,PREQUEL
96804,147115,SEQUEL
96809,21555,ALTERNATIVE
96809,101085,ALTERNATIVE
96809,114810,ALTERNATIVE
96811,67601,ALTERNATIVE
96815,12433,SEQUEL
96816,99412,ADAPTATION
96816,105165,SIDE_STORY
96822,96823,SEQUEL
96822,47948,PREQUEL
96825,55735,OTHER
96825,84533,OTHER
96825,61699,OTHER
96825,118806,OTHER
96825,142819,OTHER
96825,161427,OTHER
96825,161429,OTHER
96825,161430,OTHER
96825,161431,OTHER
96825,161432,OTHER
96826,31605,PARENT
96827,112817,ADAPTATION
96838,101605,ADAPTATION
96842,30749,PREQUEL
96842,32561,SEQUEL
96844,4191,ADAPTATION
96845,119721,OTHER
96866,114840,ADAPTATION
96871,141418,OTHER
96887,100105,ADAPTATION
96890,168762,ADAPTATION
96891,85531,PARENT
96893,113081,SEQUEL
96904,110427,OTHER
96904,112644,OTHER
96914,90422,ALTERNATIVE
96920,368,ALTERNATIVE
96923,106631,OTHER
96924,135315,OTHER
96942,99775,ADAPTATION
96942,137908,ADAPTATION
96942,176387,SPIN_OFF
96942,176388,SEQUEL
96947,133113,OTHER
96951,118724,ADAPTATION
96964,86037,PARENT
96978,122258,SEQUEL
96993,43000,ADAPTATION
96993,35450,PARENT
97001,55297,PARENT
97005,101306,SPIN_OFF
97005,21116,ADAPTATION
97005,168820,SPIN_OFF
97013,108349,ADAPTATION
97013,128213,OTHER
97023,106438,ADAPTATION
97023,117353,SEQUEL
97024,102588,OTHER
97025,108948,OTHER
97030,40312,PARENT
97035,86266,PARENT
97038,117454,ADAPTATION
97041,141418,OTHER
97044,97623,ADAPTATION
97048,98800,ADAPTATION
97061,112083,OTHER
97062,154713,OTHER
97063,30342,ALTERNATIVE
97065,4816,ALTERNATIVE
97075,106448,OTHER
97075,106441,OTHER
97075,106451,OTHER
97075,106443,OTHER
97075,106452,OTHER
97075,106450,OTHER
97086,111456,OTHER
97088,85987,PREQUEL
97100,99409,ADAPTATION
97100,131980,SIDE_STORY
97126,21580,ADAPTATION
97127,104890,SPIN_OFF
97131,141418,OTHER
97150,86384,ADAPTATION
97153,85810,ADAPTATION
97153,97663,ALTERNATIVE
97157,100186,ADAPTATION
97157,21751,ADAPTATION
97157,126316,ADAPTATION
97167,1725,ALTERNATIVE
97172,30054,PREQUEL
97172,21265,SEQUEL
97187,100316,ADAPTATION
97196,21712,ALTERNATIVE
97206,79935,OTHER
97206,133695,OTHER
97212,44236,PREQUEL
97214,150518,ADAPTATION
97218,30407,PREQUEL
97225,88159,ADAPTATION
97230,97231,SEQUEL
97231,97230,PREQUEL
97240,97738,ALTERNATIVE
97241,107305,ADAPTATION
97258,105081,ADAPTATION
97261,105902,OTHER
97262,58563,ALTERNATIVE
97263,134938,SEQUEL
97277,97278,ADAPTATION
97278,97277,ADAPTATION
97288,125141,OTHER
97288,125872,OTHER
97290,133855,OTHER
97291,69565,PREQUEL
97291,103192,SEQUEL
97293,91505,SPIN_OFF
97299,149659,OTHER
97303,87284,ADAPTATION
97303,21860,ALTERNATIVE
97308,94645,PREQUEL
97309,100563,SEQUEL
97311,118867,ADAPTATION
97330,87092,PARENT
97338,33140,PREQUEL
97339,53517,PREQUEL
97354,125287,OTHER
97358,79305,PARENT
97361,99740,ADAPTATION
97363,103874,ADAPTATION
97366,101651,SPIN_OFF
97366,109468,SPIN_OFF
97370,21316,PARENT
97371,116242,ADAPTATION
97371,127366,ADAPTATION
97372,21832,ADAPTATION
97384,83869,OTHER
97384,142787,OTHER
97390,142482,ADAPTATION
97397,107787,ALTERNATIVE
97405,107701,OTHER
97418,101001,ADAPTATION
97418,104170,ADAPTATION
97418,164160,SPIN_OFF
97423,55297,PARENT
97430,119228,OTHER
97431,86364,PARENT
97439,65211,PREQUEL
97440,93558,ADAPTATION
97448,7768,ALTERNATIVE
97450,101521,ADAPTATION
97450,132473,ADAPTATION
97450,143085,ADAPTATION
97465,106211,PARENT
97466,98014,ADAPTATION
97466,119269,SPIN_OFF
97466,139587,ADAPTATION
97466,159042,ADAPTATION
97469,108067,OTHER
97475,98840,SPIN_OFF
97475,124551,SEQUEL
97481,87351,OTHER
97483,53881,PARENT
97486,30852,PREQUEL
97489,98217,ADAPTATION
97494,101468,ADAPTATION
97503,86411,PARENT
97504,30372,PREQUEL
97504,126006,SPIN_OFF
97504,136303,ADAPTATION
97514,98882,OTHER
97517,109574,OTHER
97518,87463,PARENT
97519,103211,OTHER
97519,86704,OTHER
97519,92829,ALTERNATIVE
97519,98067,ALTERNATIVE
97520,100963,ALTERNATIVE
97527,21758,ADAPTATION
97527,21867,ADAPTATION
97527,172975,OTHER
97529,91885,ADAPTATION
97529,119056,ALTERNATIVE
97531,98359,OTHER
97532,115005,OTHER
97533,115005,OTHER
97536,105120,ALTERNATIVE
97539,84505,PREQUEL
97539,151446,SEQUEL
97547,119522,ADAPTATION
97549,100382,ADAPTATION
97549,108062,ADAPTATION
97549,104473,ADAPTATION
97551,106879,ADAPTATION
97554,86595,PARENT
97565,176408,OTHER
97569,94854,PARENT
97589,31469,ADAPTATION
97589,1974,PARENT
97590,98085,PREQUEL
97590,59595,ALTERNATIVE
97592,86898,ADAPTATION
97592,99394,SEQUEL
97593,97595,OTHER
97593,21767,OTHER
97593,97594,OTHER
97594,97593,OTHER
97594,21767,OTHER
97594,97595,OTHER
97595,97593,OTHER
97595,97594,OTHER
97595,21767,OTHER
97600,141157,OTHER
97604,97605,OTHER
97605,97604,OTHER
97607,21578,OTHER
97607,86600,ADAPTATION
97609,86727,ADAPTATION
97610,10884,PARENT
97612,85673,ALTERNATIVE
97615,154122,ADAPTATION
97616,98575,SEQUEL
97618,111667,ADAPTATION
97621,21521,PREQUEL
97621,94605,ADAPTATION
97622,21634,OTHER
97623,97044,ADAPTATION
97624,99908,ADAPTATION
97625,44369,ADAPTATION
97625,108266,SEQUEL
97625,108267,SIDE_STORY
97626,86265,OTHER
97626,107226,ADAPTATION
97626,107267,OTHER
97626,138103,ADAPTATION
97626,143222,CHARACTER
97631,103870,SEQUEL
97631,21409,PREQUEL
97632,101475,SEQUEL
97636,90821,PARENT
97638,110584,ADAPTATION
97642,17909,PREQUEL
97642,88499,ALTERNATIVE
97645,21221,PREQUEL
97645,93663,ALTERNATIVE
97646,129820,SIDE_STORY
97659,101371,ADAPTATION
97660,89234,ADAPTATION
97662,98861,ALTERNATIVE
97662,124618,ALTERNATIVE
97663,85810,ADAPTATION
97663,97153,ALTERNATIVE
97667,21316,PREQUEL
97667,101499,SEQUEL
97670,21357,PREQUEL
97670,43558,ADAPTATION
97671,109586,ADAPTATION
97673,99093,ADAPTATION
97674,38751,ADAPTATION
97678,126043,SPIN_OFF
97680,101837,SEQUEL
97680,99618,SEQUEL
97680,130098,SEQUEL
97683,87932,ADAPTATION
97683,105419,ALTERNATIVE
97695,98518,ADAPTATION
97698,86271,ADAPTATION
97699,148924,SEQUEL
97700,33082,OTHER
97705,71823,PREQUEL
97705,90108,PARENT
97709,135443,SEQUEL
97723,79915,OTHER
97727,154169,SEQUEL
97730,11235,PREQUEL
97734,21596,PREQUEL
97734,98402,SEQUEL
97735,86830,ADAPTATION
97738,97240,ALTERNATIVE
97745,82005,PARENT
97745,122687,SEQUEL
97752,98171,ADAPTATION
97752,117612,ADAPTATION
97752,139648,ADAPTATION
97754,119261,ADAPTATION
97767,55409,ADAPTATION
97767,20745,PREQUEL
97768,88547,ADAPTATION
97768,98826,ALTERNATIVE
97769,20800,PREQUEL
97769,104764,PREQUEL
97769,122292,SEQUEL
97769,100676,SIDE_STORY
97773,103653,ADAPTATION
97773,98080,PARENT
97776,109536,ALTERNATIVE
97776,118885,ALTERNATIVE
97810,146559,ADAPTATION
97817,106183,OTHER
97818,20689,PREQUEL
97818,85532,ADAPTATION
97820,21759,PREQUEL
97820,100280,SEQUEL
97820,103847,SIDE_STORY
97821,93660,ADAPTATION
97827,104325,ADAPTATION
97827,113924,ADAPTATION
97828,99548,ALTERNATIVE
97831,176408,OTHER
97833,86008,ADAPTATION
97834,86948,SEQUEL
97837,106883,ALTERNATIVE
97844,106183,OTHER
97848,85587,PARENT
97848,121021,OTHER
97849,106704,SIDE_STORY
97854,21401,PREQUEL
97854,121896,ALTERNATIVE
97854,124600,SPIN_OFF
97854,163852,ALTERNATIVE
97855,99568,SIDE_STORY
97855,99887,ADAPTATION
97855,99876,ALTERNATIVE
97855,99877,ALTERNATIVE
97856,86522,ADAPTATION
97856,20800,PARENT
97856,100980,SEQUEL
97856,97858,OTHER
97857,98238,SPIN_OFF
97857,100133,SEQUEL
97857,99054,ALTERNATIVE
97858,97859,SEQUEL
97858,86519,ADAPTATION
97858,100791,ALTERNATIVE
97858,97856,SIDE_STORY
97858,108541,SPIN_OFF
97858,108539,ALTERNATIVE
97858,86520,ALTERNATIVE
97859,97858,PREQUEL
97859,86519,ADAPTATION
97859,97860,SEQUEL
97859,100791,ALTERNATIVE
97859,100980,SIDE_STORY
97859,108541,SPIN_OFF
97859,108539,ALTERNATIVE
97860,97859,PREQUEL
97860,86519,ADAPTATION
97860,20800,SEQUEL
97860,100791,ALTERNATIVE
97860,100981,SIDE_STORY
97860,108541,SPIN_OFF
97860,108539,ALTERNATIVE
97861,126757,SIDE_STORY
97861,126758,SIDE_STORY
97861,126759,CHARACTER
97861,126760,CHARACTER
97861,126761,CHARACTER
97861,126762,CHARACTER
97861,131971,OTHER
97862,99391,SEQUEL
97862,106131,ADAPTATION
97863,87315,ADAPTATION
97863,98878,SIDE_STORY
97865,138474,ADAPTATION
97871,111406,SEQUEL
97873,98975,ADAPTATION
97873,95229,ALTERNATIVE
97874,21254,OTHER
97874,98272,ADAPTATION
97874,105907,ALTERNATIVE
97875,86693,ADAPTATION
97875,21051,PREQUEL
97876,103924,SEQUEL
97884,129203,ALTERNATIVE
97890,21473,PREQUEL
97890,98978,SEQUEL
97901,94819,PREQUEL
97902,86030,PREQUEL
97902,127476,PARENT
97903,109891,ADAPTATION
97903,110751,SIDE_STORY
97904,125909,SEQUEL
97904,125910,SIDE_STORY
97904,105244,CHARACTER
97905,17867,PREQUEL
97907,86345,ADAPTATION
97907,86511,ALTERNATIVE
97908,99853,ADAPTATION
97909,96508,ALTERNATIVE
97910,86600,ADAPTATION
97910,21578,PREQUEL
97911,99973,ADAPTATION
97911,153888,ADAPTATION
97912,88764,ADAPTATION
97915,21261,PARENT
97915,97916,OTHER
97916,21261,PARENT
97916,97915,OTHER
97917,7785,PARENT
97917,59591,ALTERNATIVE
97919,84761,ADAPTATION
97919,1254,PARENT
97920,98417,ADAPTATION
97920,132016,SIDE_STORY
97921,99825,ADAPTATION
97921,99826,ALTERNATIVE
97924,97925,ADAPTATION
97925,97924,ADAPTATION
97929,101449,ADAPTATION
97929,114340,ADAPTATION
97929,124128,SPIN_OFF
97929,127550,ADAPTATION
97929,165062,SPIN_OFF
97932,92154,ADAPTATION
97932,104286,SEQUEL
97933,21107,PREQUEL
97936,21378,PARENT
97937,87530,PREQUEL
97939,95410,ADAPTATION
97942,103589,OTHER
97946,103589,OTHER
97949,103589,OTHER
97954,21028,PARENT
97955,20940,PARENT
97955,107917,PARENT
97956,21722,PARENT
97959,21002,PARENT
97960,100666,ADAPTATION
97966,21360,CHARACTER
97968,96086,ADAPTATION
97969,21666,SEQUEL
97969,86954,ADAPTATION
97979,53165,ADAPTATION
97983,31859,ADAPTATION
97983,21710,PREQUEL
97983,100283,SIDE_STORY
97983,100268,SIDE_STORY
97983,124132,OTHER
97983,166611,SEQUEL
97984,31605,ADAPTATION
97995,3883,ALTERNATIVE
97995,112472,SEQUEL
97995,112533,ALTERNATIVE
97997,127640,SPIN_OFF
98003,112083,OTHER
98004,103199,ADAPTATION
98005,78347,ADAPTATION
98006,129245,ALTERNATIVE
98006,86558,CHARACTER
98006,134205,CHARACTER
98006,145723,CHARACTER
98006,108799,CHARACTER
98006,146221,SEQUEL
98014,97466,ADAPTATION
98014,139587,ALTERNATIVE
98014,159042,ALTERNATIVE
98014,164246,ALTERNATIVE
98018,94759,ALTERNATIVE
98020,141762,SEQUEL
98022,115012,SEQUEL
98024,93129,SEQUEL
98027,86350,ADAPTATION
98027,176341,ALTERNATIVE
98028,99357,SPIN_OFF
98031,99069,ADAPTATION
98031,100813,SEQUEL
98033,21186,PREQUEL
98038,30661,CHARACTER
98038,31428,CHARACTER
98043,98044,ADAPTATION
98043,108388,ALTERNATIVE
98044,98043,ADAPTATION
98044,108388,ADAPTATION
98047,131579,SPIN_OFF
98053,147898,OTHER
98056,21287,PREQUEL
98056,112308,SEQUEL
98058,108263,ALTERNATIVE
98058,114243,OTHER
98059,603,ALTERNATIVE
98059,21506,ALTERNATIVE
98059,100661,ALTERNATIVE
98059,1932,ALTERNATIVE
98059,5684,ALTERNATIVE
98059,7645,ALTERNATIVE
98059,1534,ALTERNATIVE
98059,9893,ALTERNATIVE
98059,12191,ALTERNATIVE
98059,16419,ALTERNATIVE
98059,20577,ALTERNATIVE
98059,21001,ALTERNATIVE
98059,98891,SIDE_STORY
98059,99642,CHARACTER
98059,101101,CHARACTER
98059,101908,CHARACTER
98059,105857,ALTERNATIVE
98059,106858,CHARACTER
98059,112748,ALTERNATIVE
98059,126905,ALTERNATIVE
98059,142080,ALTERNATIVE
98059,101846,ADAPTATION
98059,157883,ALTERNATIVE
98059,159429,CHARACTER
98059,171030,ALTERNATIVE
98067,87302,PREQUEL
98067,103212,PREQUEL
98067,117509,CHARACTER
98067,98488,ALTERNATIVE
98067,117510,ALTERNATIVE
98067,102877,ALTERNATIVE
98067,111392,ALTERNATIVE
98067,98398,ALTERNATIVE
98067,97519,ALTERNATIVE
98068,86449,ADAPTATION
98074,121846,ADAPTATION
98077,100654,SIDE_STORY
98077,100655,SIDE_STORY
98079,147750,ADAPTATION
98080,103653,ADAPTATION
98080,21124,OTHER
98080,97773,OTHER
98084,59631,PARENT
98085,97590,SEQUEL
98085,59595,ADAPTATION
98087,92069,ADAPTATION
98090,21530,PREQUEL
98090,104214,SEQUEL
98092,98093,SEQUEL
98092,32435,ADAPTATION
98092,966,PARENT
98093,98092,PREQUEL
98093,966,PARENT
98093,32435,ADAPTATION
98093,966,PARENT
98093,139037,SEQUEL
98104,117069,ADAPTATION
98106,20556,PARENT
98106,66733,ADAPTATION
98107,21559,PREQUEL
98107,107755,CHARACTER
98107,136206,CHARACTER
98107,132679,SEQUEL
98107,150500,ALTERNATIVE
98112,168212,SIDE_STORY
98114,126236,SIDE_STORY
98117,94647,ADAPTATION
98118,94951,ADAPTATION
98129,33965,ADAPTATION
98129,1488,ALTERNATIVE
98129,284,ALTERNATIVE
98138,875,ADAPTATION
98139,116731,ALTERNATIVE
98141,19799,SEQUEL
98144,34080,ADAPTATION
98144,331,ALTERNATIVE
98144,99582,SPIN_OFF
98146,112439,OTHER
98149,112683,ADAPTATION
98156,99219,OTHER
98161,109574,OTHER
98164,109574,OTHER
98166,118071,SIDE_STORY
98166,118083,SIDE_STORY
98166,118085,SIDE_STORY
98168,109498,SEQUEL
98171,97752,ADAPTATION
98171,117612,ALTERNATIVE
98171,139648,ALTERNATIVE
98175,103151,OTHER
98175,142314,SEQUEL
98175,173388,ADAPTATION
98176,101038,CHARACTER
98176,99616,CHARACTER
98189,39420,ALTERNATIVE
98200,36310,PARENT
98200,59859,CHARACTER
98201,86786,ADAPTATION
98203,99874,ADAPTATION
98205,96128,ADAPTATION
98206,21045,PREQUEL
98208,2033,PARENT
98209,20454,PARENT
98213,87126,ADAPTATION
98217,97489,ADAPTATION
98223,98224,SEQUEL
98224,98223,PREQUEL
98225,5231,PARENT
98226,92554,ADAPTATION
98226,138509,SPIN_OFF
98227,38848,CHARACTER
98228,108003,ADAPTATION
98229,21652,PREQUEL
98229,101385,SEQUEL
98231,481,OTHER
98231,482,OTHER
98231,3972,OTHER
98231,10015,OTHER
98231,20552,OTHER
98231,114072,OTHER
98231,142842,OTHER
98233,98254,SEQUEL
98234,99443,SIDE_STORY
98238,97857,PARENT
98239,3077,PREQUEL
