media_id,score,amount
103631,80,2403
103631,90,1245
103631,100,860
54822,10,19
54822,20,24
54822,30,54
54822,40,65
54822,50,151
54822,60,254
54822,70,471
54822,80,569
54822,90,348
54822,100,214
111750,30,2
111750,40,4
111750,50,2
111750,60,5
111750,70,7
111750,80,4
111750,90,3
111750,100,1
112031,10,12
112031,20,13
112031,30,43
112031,40,42
112031,50,138
112031,60,188
112031,70,165
112031,80,117
112031,90,48
112031,100,56
78923,10,3
78923,20,1
78923,30,1
78923,40,5
78923,50,7
78923,60,17
78923,70,35
78923,80,22
78923,90,10
78923,100,11
11743,10,70
11743,20,55
11743,30,198
11743,40,367
11743,50,889
11743,60,1855
11743,70,3926
11743,80,3671
11743,90,1624
11743,100,877
20035,10,22
20035,20,21
20035,30,33
20035,40,93
20035,50,262
20035,60,425
20035,70,806
20035,80,480
20035,90,213
20035,100,170
61649,10,1
61649,20,2
61649,30,1
61649,40,5
61649,50,14
61649,60,29
61649,70,66
61649,80,60
61649,90,23
61649,100,18
97250,10,1
97250,30,1
97250,50,1
97250,60,6
97250,70,8
97250,80,4
97250,90,2
97250,100,4
135335,30,1
135335,40,1
135335,50,1
135335,60,1
135335,70,1
85985,10,1
85985,30,1
85985,40,1
85985,50,1
85985,60,4
85985,70,4
85985,80,11
85985,90,2
85985,100,2
53382,20,8
53382,30,2
53382,40,6
53382,50,5
53382,60,7
53382,70,17
53382,80,37
53382,90,17
53382,100,9
94432,40,1
94432,50,2
94432,60,2
94432,70,3
94432,80,3
94432,90,1
93085,30,3
93085,40,1
93085,60,3
93085,70,6
93085,80,6
93085,90,2
50947,20,11
50947,30,8
50947,40,12
50947,50,16
50947,60,42
50947,70,59
50947,80,33
50947,90,4
50947,100,3
20881,10,107
20881,20,138
20881,30,272
20881,40,503
20881,50,941
20881,60,1584
20881,70,2734
20881,80,2241
20881,90,1086
20881,100,486
132321,10,2
132321,20,5
132321,30,7
132321,40,12
132321,50,18
132321,60,34
132321,70,24
132321,80,7
132321,90,7
132321,100,15
74025,20,4
74025,30,3
74025,40,6
74025,50,13
74025,60,11
74025,70,38
74025,80,21
74025,90,10
74025,100,6
74027,10,3
74027,30,3
74027,40,8
74027,50,8
74027,60,13
74027,70,21
74027,80,17
74027,90,12
74027,100,1
90902,20,1
90902,30,1
90902,40,1
90902,50,5
90902,60,9
90902,70,8
90902,80,13
90902,90,4
90902,100,1
73693,10,1
73693,20,7
73693,40,2
73693,50,3
73693,60,2
73693,70,9
73693,80,10
73693,90,13
73693,100,5
159459,40,1
159459,50,2
159459,80,6
159459,90,6
159459,100,1
125268,10,4
125268,30,1
125268,40,12
125268,50,14
125268,60,17
125268,70,24
125268,80,13
125268,90,17
125268,100,22
21711,10,210
21711,20,135
21711,30,345
21711,40,751
21711,50,2236
21711,60,4688
21711,70,12546
21711,80,17703
21711,90,11347
21711,100,4848
98778,10,44
98778,20,42
98778,30,99
98778,40,197
98778,50,754
98778,60,1613
98778,70,2328
98778,80,1187
98778,90,559
98778,100,293
104396,10,27
104396,20,23
104396,30,48
104396,40,57
104396,50,161
104396,60,121
104396,70,100
104396,80,54
104396,90,41
104396,100,21
20994,10,436
20994,20,425
20994,30,841
20994,40,1577
20994,50,3190
20994,60,5924
20994,70,14974
20994,80,18693
20994,90,10454
20994,100,4717
86473,10,1
86473,20,7
86473,30,3
86473,40,1
86473,50,6
86473,60,15
86473,70,30
86473,80,63
86473,90,25
86473,100,19
93857,30,1
93857,40,2
93857,50,1
93857,60,4
93857,70,3
93857,80,3
96547,40,1
96547,50,1
96547,60,1
96547,70,1
96547,80,2
103142,30,2
103142,40,2
103142,50,9
103142,60,6
103142,70,11
103142,80,1
21364,10,233
21364,20,250
21364,30,560
21364,40,979
21364,50,2175
21364,60,4449
21364,70,11565
21364,80,15141
21364,90,8220
21364,100,3821
71733,10,12
71733,20,19
71733,30,16
71733,40,37
71733,50,63
71733,60,125
71733,70,342
71733,80,412
71733,90,288
71733,100,144
87130,10,1
87130,20,1
87130,40,7
87130,50,6
87130,60,14
87130,70,22
87130,80,5
87130,90,2
96571,10,1
96571,50,3
96571,70,5
96571,80,5
96571,90,4
96571,100,3
162280,100,1
121458,90,1
121458,100,1
21700,10,534
21700,20,582
21700,30,1447
21700,40,2531
21700,50,5915
21700,60,10681
21700,70,19884
21700,80,14129
21700,90,6901
21700,100,3327
86432,10,8
86432,20,17
86432,30,24
86432,40,35
86432,50,67
86432,60,97
86432,70,219
86432,80,208
86432,90,104
86432,100,53
86646,10,1
86646,20,1
86646,30,6
86646,40,7
86646,50,14
86646,60,16
86646,70,40
86646,80,46
86646,90,34
86646,100,26
97054,30,1
97054,50,1
97054,60,2
97054,70,5
97054,80,2
97054,90,4
97054,100,1
14467,10,422
14467,20,452
14467,30,1052
14467,40,1907
14467,50,3999
14467,60,7330
14467,70,14086
14467,80,12848
14467,90,7033
14467,100,3988
77030,10,1
77030,40,3
77030,50,5
77030,60,8
77030,70,20
77030,80,24
77030,90,25
77030,100,13
21798,10,13
21798,20,14
21798,30,23
21798,40,47
21798,50,127
21798,60,258
21798,70,599
21798,80,381
21798,90,217
21798,100,149
102346,10,8
102346,20,9
102346,30,13
102346,40,34
102346,50,101
102346,60,196
102346,70,440
102346,80,272
102346,90,155
102346,100,97
109670,10,18
109670,20,11
109670,30,35
109670,40,62
109670,50,116
109670,60,91
109670,70,56
109670,80,31
109670,90,14
109670,100,22
102347,10,8
102347,20,7
102347,30,14
102347,40,41
102347,50,110
102347,60,218
102347,70,400
102347,80,209
102347,90,127
102347,100,93
102348,10,7
102348,20,6
102348,30,12
102348,40,26
102348,50,81
102348,60,161
102348,70,360
102348,80,277
102348,90,172
102348,100,114
102349,10,5
102349,20,8
102349,30,11
102349,40,16
102349,50,75
102349,60,147
102349,70,322
102349,80,276
102349,90,175
102349,100,138
71435,10,1
71435,30,5
71435,40,6
71435,50,25
71435,60,48
71435,70,123
71435,80,153
71435,90,114
71435,100,80
85195,10,2
85195,30,2
85195,40,2
85195,50,9
85195,60,33
85195,70,74
85195,80,64
85195,90,32
85195,100,25
77028,20,1
77028,30,3
77028,40,2
77028,50,2
77028,60,9
77028,70,15
77028,80,25
77028,90,14
77028,100,6
102350,10,10
102350,20,7
102350,30,16
102350,40,45
102350,50,105
102350,60,176
102350,70,348
102350,80,167
102350,90,121
102350,100,83
85523,20,2
85523,30,1
85523,40,1
85523,50,2
85523,60,7
85523,70,15
85523,80,24
85523,90,14
85523,100,15
85524,20,1
85524,30,2
85524,50,4
85524,60,8
85524,70,24
85524,80,25
85524,90,26
85524,100,23
16904,10,76
16904,20,58
16904,30,169
16904,40,399
16904,50,998
16904,60,2068
16904,70,5074
16904,80,5438
16904,90,2832
16904,100,1496
20913,10,121
20913,20,112
20913,30,265
20913,40,542
20913,50,1334
20913,60,2454
20913,70,5544
20913,80,5655
20913,90,3203
20913,100,1766
96069,30,1
96069,60,1
96069,70,1
96069,80,2
86438,40,1
86438,50,7
86438,60,7
86438,70,15
86438,80,12
86438,90,9
86438,100,6
94692,10,2
94692,30,1
94692,40,1
94692,50,5
94692,60,7
94692,70,14
94692,80,20
94692,90,7
94692,100,6
85261,10,1
85261,20,1
85261,30,5
85261,40,1
85261,50,19
85261,60,27
85261,70,65
85261,80,61
85261,90,35
85261,100,24
85798,10,1
85798,30,1
85798,40,2
85798,50,15
85798,60,12
85798,70,36
85798,80,39
85798,90,19
85798,100,18
81769,20,1
81769,30,1
81769,40,1
81769,50,3
81769,60,7
81769,70,12
81769,80,12
81769,90,5
81769,100,3
85680,10,1
85680,30,1
85680,40,1
85680,50,2
85680,60,4
85680,70,16
85680,80,4
85680,90,7
85680,100,8
75451,10,2
75451,20,1
75451,30,5
75451,40,5
75451,50,24
75451,60,53
75451,70,102
75451,80,49
75451,90,26
75451,100,18
934,10,436
934,20,408
934,30,782
934,40,1293
934,50,2450
934,60,4599
934,70,10413
934,80,14883
934,90,10839
934,100,6003
92544,40,3
92544,50,1
92544,60,4
92544,70,7
92544,80,13
92544,90,30
92544,100,63
92545,30,2
92545,40,4
92545,50,3
92545,60,3
92545,70,9
92545,80,14
92545,90,37
92545,100,38
1889,10,163
1889,20,122
1889,30,259
1889,40,464
1889,50,1100
1889,60,2104
1889,70,5156
1889,80,9245
1889,90,8729
1889,100,5254
92546,10,1
92546,30,2
92546,40,4
92546,50,2
92546,60,8
92546,70,9
92546,80,21
92546,90,30
92546,100,28
92547,30,1
92547,40,1
92547,50,2
92547,60,3
92547,70,9
92547,80,9
92547,90,12
92547,100,21
3652,10,103
3652,20,94
3652,30,283
3652,40,509
3652,50,1182
3652,60,2358
3652,70,4745
3652,80,3927
3652,90,1979
3652,100,1044
61029,10,2
61029,20,7
61029,30,4
61029,40,13
61029,50,24
61029,60,34
61029,70,117
61029,80,145
61029,90,107
61029,100,51
39738,10,7
39738,20,4
39738,30,15
39738,40,18
39738,50,39
39738,60,58
39738,70,124
39738,80,250
39738,90,234
39738,100,180
142316,10,4
142316,20,3
142316,30,9
142316,40,6
142316,50,17
142316,60,21
142316,70,32
142316,80,19
142316,90,10
142316,100,11
141996,10,3
141996,20,2
141996,30,3
141996,40,7
141996,50,15
141996,60,24
141996,70,27
141996,80,26
141996,90,13
141996,100,9
157416,10,1
157416,50,1
157416,70,3
157416,80,2
157416,90,3
157416,100,1
42292,10,4
42292,20,5
42292,30,5
42292,40,23
42292,50,31
42292,60,67
42292,70,112
42292,80,56
42292,90,28
42292,100,23
39548,10,4
39548,20,6
39548,30,4
39548,40,12
39548,50,35
39548,60,55
39548,70,137
39548,80,258
39548,90,311
39548,100,229
31263,10,6
31263,20,5
31263,30,15
31263,40,9
31263,50,37
31263,60,66
31263,70,144
31263,80,316
31263,90,316
31263,100,222
31265,10,2
31265,20,5
31265,30,15
31265,40,28
31265,50,65
31265,60,103
31265,70,204
31265,80,208
31265,90,121
31265,100,61
31261,10,3
31261,20,11
31261,30,19
31261,40,26
31261,50,69
31261,60,174
31261,70,378
31261,80,415
31261,90,245
31261,100,123
102963,30,1
102963,40,5
102963,50,10
102963,60,5
102963,70,22
102963,80,39
102963,90,22
102963,100,19
92537,30,1
92537,40,3
92537,50,4
92537,60,7
92537,70,19
92537,80,23
92537,90,44
92537,100,43
92536,20,1
92536,30,2
92536,40,4
92536,50,5
92536,60,5
92536,70,19
92536,80,43
92536,90,48
92536,100,28
31258,10,10
31258,20,12
31258,30,36
31258,40,24
31258,50,92
31258,60,148
31258,70,387
31258,80,636
31258,90,420
31258,100,208
159123,10,1
159123,60,1
159123,90,3
159123,100,6
145272,60,3
145272,90,1
145272,100,1
157374,60,1
54357,20,2
54357,30,2
54357,50,5
54357,60,5
54357,70,3
54357,80,2
54357,90,1
54357,100,2
158952,70,1
158335,60,1
158335,70,1
158335,100,1
31260,10,4
31260,20,17
31260,30,18
31260,40,19
31260,50,72
31260,60,106
31260,70,302
31260,80,481
31260,90,371
31260,100,192
31264,10,5
31264,20,3
31264,30,6
31264,40,14
31264,50,50
31264,60,54
31264,70,135
31264,80,147
31264,90,91
31264,100,43
142441,10,1
142441,30,3
142441,40,1
142441,50,7
142441,60,8
142441,70,6
142441,80,3
142441,90,1
142441,100,1
31266,10,3
31266,20,5
31266,30,14
31266,40,21
31266,50,42
31266,60,53
31266,70,51
31266,80,18
31266,90,18
31266,100,13
31262,10,6
31262,20,5
31262,30,10
31262,40,19
31262,50,40
31262,60,68
31262,70,166
31262,80,362
31262,90,344
31262,100,258
125623,40,2
125623,50,1
125623,60,4
125623,70,4
125623,80,18
125623,90,37
125623,100,40
124652,10,6
124652,20,4
124652,30,6
124652,40,8
124652,50,21
124652,60,41
124652,70,76
124652,80,75
124652,90,53
124652,100,36
139623,10,3
139623,20,2
139623,30,4
139623,40,4
139623,50,9
139623,60,15
139623,70,25
139623,80,36
139623,90,20
139623,100,20
131149,10,327
131149,20,288
131149,30,472
131149,40,652
131149,50,873
131149,60,1374
131149,70,2204
131149,80,1780
131149,90,1057
131149,100,708
114446,10,274
114446,20,236
114446,30,485
114446,40,798
114446,50,1323
114446,60,2227
114446,70,4200
114446,80,4013
114446,90,2474
114446,100,1274
136501,10,2
136501,20,1
136501,30,1
136501,40,5
136501,50,5
136501,60,11
136501,70,28
136501,80,9
136501,90,3
136501,100,8
44411,10,6
44411,20,3
44411,30,6
44411,40,7
44411,50,21
44411,60,15
44411,70,32
44411,80,11
44411,90,7
44411,100,10
6064,10,53
6064,20,75
6064,30,90
6064,40,159
6064,50,401
6064,60,600
6064,70,731
6064,80,397
6064,90,218
6064,100,206
10491,10,247
10491,20,264
10491,30,411
10491,40,609
10491,50,919
10491,60,1520
10491,70,1767
10491,80,1036
10491,90,629
10491,100,416
55075,10,2
55075,20,3
55075,30,5
55075,40,5
55075,50,8
55075,60,12
55075,70,7
55075,80,6
55075,90,3
55075,100,5
158215,60,1
101044,10,75
101044,20,67
101044,30,143
101044,40,251
101044,50,435
101044,60,606
101044,70,696
101044,80,362
101044,90,155
101044,100,81
21512,10,107
21512,20,78
21512,30,147
21512,40,209
21512,50,398
21512,60,588
21512,70,720
21512,80,497
21512,90,505
21512,100,320
123905,40,1
123905,50,1
123905,60,1
123905,70,2
123905,80,1
123905,90,7
123905,100,7
144916,10,1
144916,50,3
144916,60,2
144916,70,1
144916,90,1
144916,100,1
141907,10,6
141907,20,3
141907,30,6
141907,40,11
141907,50,16
141907,60,29
141907,70,51
141907,80,44
141907,90,46
141907,100,26
87135,10,1
87135,20,1
87135,40,1
87135,50,4
87135,60,1
87135,70,11
87135,80,4
87135,90,5
87135,100,5
164241,30,1
164241,90,1
99827,50,1
99827,70,1
99827,90,2
99827,100,2
133849,10,3
133849,20,2
133849,30,3
133849,40,12
133849,50,32
133849,60,32
133849,70,59
133849,80,33
133849,90,61
133849,100,46
160829,10,1
160829,20,2
160829,40,7
160829,50,7
160829,60,8
160829,70,22
160829,80,30
160829,90,39
160829,100,26
101125,10,44
101125,20,36
101125,30,119
101125,40,176
101125,50,381
101125,60,433
101125,70,424
101125,80,193
101125,90,104
101125,100,61
16700,10,62
16700,20,79
16700,30,139
16700,40,303
16700,50,593
16700,60,1159
16700,70,1846
16700,80,1263
16700,90,674
16700,100,406
2899,10,44
2899,20,59
2899,30,119
2899,40,248
2899,50,746
2899,60,1415
2899,70,2312
2899,80,1355
2899,90,508
2899,100,370
97922,10,363
97922,20,358
97922,30,827
97922,40,1410
97922,50,2732
97922,60,5485
97922,70,12366
97922,80,15912
97922,90,9427
97922,100,4176
85226,10,44
85226,20,40
85226,30,92
85226,40,192
85226,50,331
85226,60,645
85226,70,1494
85226,80,1847
85226,90,1175
85226,100,482
97766,10,965
97766,20,1003
97766,30,2024
97766,40,3569
97766,50,6947
97766,60,12029
97766,70,19020
97766,80,12422
97766,90,5427
97766,100,2356
98786,10,3
98786,20,5
98786,30,9
98786,40,13
98786,50,41
98786,60,48
98786,70,80
98786,80,47
98786,90,31
98786,100,19
94309,10,5
94309,20,3
94309,30,1
94309,40,3
94309,50,11
94309,60,22
94309,70,31
94309,80,42
94309,90,28
94309,100,27
777,10,259
777,20,157
777,30,336
777,40,649
777,50,1538
777,60,2873
777,70,7561
777,80,14180
777,90,15027
777,100,9090
30267,10,23
30267,20,12
30267,30,46
30267,40,75
30267,50,161
30267,60,393
30267,70,886
30267,80,1417
30267,90,1428
30267,100,780
39760,10,16
39760,20,13
39760,30,14
39760,40,29
39760,50,65
39760,60,56
39760,70,41
39760,80,12
39760,90,10
39760,100,11
270,10,223
270,20,215
270,30,566
270,40,1161
270,50,2746
270,60,4862
270,70,9489
270,80,7888
270,90,4823
270,100,2721
30751,10,7
30751,20,4
30751,30,13
30751,40,35
30751,50,84
30751,60,125
30751,70,175
30751,80,118
30751,90,58
30751,100,25
11077,10,53
11077,20,68
11077,30,130
11077,40,292
11077,50,640
11077,60,1284
11077,70,2025
11077,80,1146
11077,90,563
11077,100,364
21123,10,186
21123,20,135
21123,30,354
21123,40,750
21123,50,1688
21123,60,3400
21123,70,8917
21123,80,12536
21123,90,7135
21123,100,2966
97988,10,19
97988,20,18
97988,30,32
97988,40,80
97988,50,278
97988,60,576
97988,70,1555
97988,80,1391
97988,90,592
97988,100,266
43801,10,11
43801,20,2
43801,30,15
43801,40,35
43801,50,97
43801,60,157
43801,70,413
43801,80,494
43801,90,339
43801,100,139
122922,10,8
122922,20,6
122922,30,12
122922,40,29
122922,50,87
122922,60,174
122922,70,382
122922,80,364
122922,90,121
122922,100,87
16932,10,4
16932,20,6
16932,30,12
16932,40,18
16932,50,58
16932,60,74
16932,70,196
16932,80,165
16932,90,99
16932,100,61
14345,10,620
14345,20,647
14345,30,1549
14345,40,2619
14345,50,5180
14345,60,9492
14345,70,17386
14345,80,14472
14345,90,6563
14345,100,2770
50593,10,55
50593,20,74
50593,30,139
50593,40,207
50593,50,345
50593,60,659
50593,70,1288
50593,80,1335
50593,90,682
50593,100,301
117653,20,1
117653,30,2
117653,50,2
117653,60,3
117653,70,6
117653,80,2
117653,90,3
117653,100,3
21131,10,1103
21131,20,1187
21131,30,1906
21131,40,2963
21131,50,6008
21131,60,10083
21131,70,15625
21131,80,9883
21131,90,4807
21131,100,2500
78369,10,10
78369,20,4
78369,30,10
78369,40,19
78369,50,43
78369,60,79
78369,70,149
78369,80,92
78369,90,39
78369,100,48
120434,50,1
120434,60,2
120434,70,5
120434,80,2
97106,50,1
97106,70,3
97106,80,1
97106,90,1
81459,10,5
81459,20,11
81459,30,6
81459,40,7
81459,50,12
81459,60,24
81459,70,63
81459,80,96
81459,90,49
81459,100,46
21390,10,512
21390,20,560
21390,30,1034
21390,40,1777
21390,50,3723
21390,60,6809
21390,70,11755
21390,80,8078
21390,90,3733
21390,100,1959
17729,10,427
17729,20,410
17729,30,799
17729,40,1543
17729,50,3054
17729,60,5714
17729,70,12197
17729,80,12653
17729,90,6657
17729,100,3468
128873,40,1
54356,50,2
54356,60,2
54356,90,1
21010,10,150
21010,20,136
21010,30,217
21010,40,400
21010,50,952
21010,60,1711
21010,70,2081
21010,80,1120
21010,90,644
21010,100,577
79051,10,3
79051,20,6
79051,30,4
79051,40,8
79051,50,14
79051,60,18
79051,70,44
79051,80,35
79051,90,14
79051,100,21
86542,10,1
86542,20,1
86542,30,1
86542,40,1
86542,50,4
86542,60,10
86542,70,13
86542,80,18
86542,90,8
86542,100,6
21005,10,127
21005,20,108
21005,30,170
21005,40,391
21005,50,976
21005,60,2069
21005,70,5817
21005,80,8293
21005,90,4384
21005,100,2135
21312,10,91
21312,20,89
21312,30,125
21312,40,221
21312,50,533
21312,60,992
21312,70,1541
21312,80,999
21312,90,508
21312,100,402
86540,10,2
86540,20,3
86540,30,2
86540,50,4
86540,60,7
86540,70,11
86540,80,17
86540,90,7
86540,100,7
21006,10,187
21006,20,191
21006,30,326
21006,40,665
21006,50,1503
21006,60,3096
21006,70,7452
21006,80,10152
21006,90,6033
21006,100,3165
86541,20,4
86541,30,1
86541,40,1
86541,50,10
86541,60,5
86541,70,17
86541,80,10
86541,90,9
86541,100,10
99470,10,48
99470,20,45
99470,30,91
99470,40,179
99470,50,334
99470,60,733
99470,70,1236
99470,80,736
99470,90,358
99470,100,187
120892,10,17
120892,20,15
120892,30,23
120892,40,59
120892,50,120
120892,60,232
120892,70,404
120892,80,237
120892,90,129
120892,100,70
145740,20,2
145740,40,2
145740,60,1
145740,70,4
145740,80,2
145740,90,4
145740,100,2
21415,10,97
21415,20,82
21415,30,155
21415,40,250
21415,50,670
21415,60,1154
21415,70,1607
21415,80,927
21415,90,481
21415,100,430
11759,10,703
11759,20,776
11759,30,1557
11759,40,2482
11759,50,4552
11759,60,7495
11759,70,12850
11759,80,10861
11759,90,5544
11759,100,2391
53116,10,2
53116,20,10
53116,30,7
53116,40,13
53116,50,15
53116,60,36
53116,70,66
53116,80,81
53116,90,76
53116,100,44
52993,10,2
52993,20,4
52993,30,23
52993,40,32
52993,50,49
52993,60,97
52993,70,146
52993,80,128
52993,90,69
52993,100,36
65315,30,1
65315,40,9
65315,50,6
65315,60,14
65315,70,35
65315,80,25
65315,90,13
65315,100,6
13859,10,88
13859,20,132
13859,30,179
13859,40,315
13859,50,686
13859,60,792
13859,70,620
13859,80,280
13859,90,132
13859,100,116
71867,30,1
71867,40,2
71867,50,7
71867,60,3
71867,70,8
71867,80,5
71867,90,1
71867,100,3
21404,10,100
21404,20,133
21404,30,236
21404,40,401
21404,50,689
21404,60,1249
21404,70,1467
21404,80,805
21404,90,448
21404,100,243
13939,10,77
13939,20,141
13939,30,238
13939,40,389
13939,50,1039
13939,60,1856
13939,70,3104
13939,80,2087
13939,90,834
13939,100,452
94447,10,2
94447,30,4
94447,40,3
94447,50,3
94447,60,4
94447,70,8
94447,80,5
94447,90,3
94447,100,2
81023,10,8
81023,20,8
81023,30,23
81023,40,31
81023,50,43
81023,60,78
81023,70,116
81023,80,101
81023,90,35
81023,100,29
8841,10,324
8841,20,330
8841,30,856
8841,40,1554
8841,50,3491
8841,60,6327
8841,70,12051
8841,80,10158
8841,90,4715
8841,100,2249
10209,10,48
10209,20,74
10209,30,183
10209,40,324
10209,50,928
10209,60,1784
10209,70,3657
10209,80,2659
10209,90,1085
10209,100,597
53067,10,1
53067,20,1
53067,40,13
53067,50,6
53067,60,11
53067,70,14
53067,80,34
53067,90,16
53067,100,20
95397,30,1
95397,40,1
95397,50,2
95397,60,5
95397,70,4
95397,80,3
95397,90,5
95397,100,2
10790,10,130
10790,20,156
10790,30,364
10790,40,756
10790,50,1830
10790,60,3768
10790,70,8133
10790,80,7325
10790,90,3379
10790,100,1639
15437,10,38
15437,20,43
15437,30,112
15437,40,224
15437,50,677
15437,60,1347
15437,70,2833
15437,80,2170
15437,90,913
15437,100,499
51410,10,7
51410,20,3
51410,30,8
51410,40,17
51410,50,30
51410,60,37
51410,70,64
51410,80,69
51410,90,37
51410,100,23
8425,10,133
8425,20,104
8425,30,266
8425,40,513
8425,50,1303
8425,60,2169
8425,70,5185
8425,80,7587
8425,90,5926
8425,100,3672
36248,10,1
36248,30,5
36248,40,6
36248,50,18
36248,60,32
36248,70,65
36248,80,75
36248,90,41
36248,100,24
31313,10,1
31313,20,1
31313,30,2
31313,40,2
31313,50,3
31313,60,25
31313,70,31
31313,80,33
31313,90,37
31313,100,25
74269,50,2
74269,60,2
74269,70,8
74269,80,3
